ID,Pos_0,Pos_1,PointOrder,ZoneLightID
1386,-3049.9602050781,-1399.5601806641,26,153
1387,-2442.7900390625,-1555.4599609375,27,153
1388,-2046.8900146484,-1454.9499511719,28,153
1389,-1546.3699951172,-1186.2301025391,29,153
1390,-1056.1199951172,-1276.4801025391,30,153
1391,-748.42602539063,-1227.25,31,153
1392,-364.83599853516,-747.25402832031,32,153
1393,-20.22089958191,-960.58801269531,33,153
1394,199.26600646973,-1202.6400146484,34,153
1395,463.88198852539,-864.17700195313,35,153
1396,1030.0400390625,-847.76702880859,36,153
1397,1542.8599853516,-864.17700195313,37,153
1398,1224.9100341797,-1932.9000244141,38,153
1399,1275.1600341797,-2470.330078125,39,153
1400,1504.9100341797,-3318.5400390625,40,153
1401,1772.5999755859,-3790.3298339844,41,153
1402,1463.8800048828,-3865.2001953125,42,153
1403,950.03497314453,-3795.4602050781,43,153
1404,59.77910232544,-3746.2299804688,44,153
1421,-5817.4301757812,-7440,1,155
1422,-6106.66015625,-6412.3100585938,2,155
1423,-6131.2797851562,-5113.8500976562,3,155
1424,-5568.5712890625,-4464.22265625,8,155
1425,-5442.5087890625,-4776.1635742188,9,155
1426,-5242.3393554688,-5015.0727539062,10,155
1427,-4721.6958007812,-4774.7924804688,14,155
1428,-4492.9482421875,-4671.9633789062,16,155
1429,-4411.8383789062,-4648.8413085938,17,155
1430,-4070.8862304688,-4382.3051757812,20,155
1431,-3987.2666015625,-4274.4252929688,21,155
1432,-3970.6284179688,-4206.09375,22,155
1433,-3780.6828613281,-4134.8071289062,25,155
1434,-3659.4899902344,-4134.3598632812,26,155
1435,-3507.6899414062,-4086.1496582031,27,155
1436,-3332.9465332031,-3682.4331054688,28,155
1437,-3091.2194824219,-3599.9797363281,29,155
1438,-2927.1596679688,-3406.8781738281,30,155
1439,-2796.2136230469,-3322.4338378906,31,155
1440,-2563.2211914062,-3373.3713378906,32,155
1441,-2437.8178710938,-3700.1672363281,33,155
1442,-2098.5180664062,-4259.2602539062,35,155
1443,-1635.0960693359,-4707.1889648438,36,155
1444,-1518.0729980469,-6059.3149414062,39,155
1445,-1860.5100097656,-6775.3798828125,40,155
1446,-2518.9699707031,-7520,41,155
1447,-3355.8999023438,-7969.2299804688,42,155
1448,-4752.8198242188,-8055.3896484375,43,155
1449,4790.7001953125,-5091.4501953125,1,156
1450,4372.6899414062,-4599.9799804688,2,156
1451,3846.1496582031,-3891.5100097656,3,156
1452,3517.9499511719,-3412.5400390625,4,156
1453,3408.1999511719,-2853.5600585938,5,156
1454,3542.5600585938,-2178.6899414062,6,156
1455,4065.6398925781,-2353.5700683594,7,156
1456,4381.5400390625,-1639.1999511719,8,156
1457,4763.080078125,-1302.7900390625,9,156
1458,5157.9501953125,-1120.2301025391,10,156
1459,5420.509765625,-1277.1500244141,11,156
1460,5653.330078125,-1979.7200927734,12,156
1461,5847.1430664062,-2457.4165039062,13,156
1462,5899.4907226562,-2976.6398925781,14,156
1463,5948.7202148438,-3333.5600585938,15,156
1464,5876.9204101562,-3782.7900390625,16,156
1465,5671.7900390625,-4008.4301757812,17,156
1466,5374.3598632812,-4065.8703613281,18,156
1467,5124.1000976562,-4096.6401367188,19,156
1468,5064.6098632812,-4428.9501953125,20,156
1469,4973.83984375,-5044.3999023438,21,156
1470,-928.9453125,866.24835205078,1,157
1471,-1107.6899414062,683.07598876953,2,157
1472,-1224.8986816406,698.61120605469,3,157
1473,-1366.8399658203,740.51202392578,4,157
1474,-1485.1300048828,574.35601806641,5,157
1475,-1710.3852539062,317.52941894531,6,157
1476,-2174.7341308594,223.73980712891,7,157
1477,-2539.2978515625,279.20324707031,8,157
1478,-2888.1999511719,828.71502685547,9,157
1479,-3138.4602050781,1456.4100341797,10,157
1480,-3130.2600097656,2235.8999023438,11,157
1481,-2884.1000976562,2691.2800292969,12,157
1482,-2543.5900878906,3023.5900878906,13,157
1483,-2043.0798339844,3261.5400390625,14,157
1484,-785.64001464844,3222.5600585938,15,157
1485,-239.99899291992,2910.7700195312,16,157
1486,-301.53701782227,2547.6899414062,17,157
1487,-539.48602294922,2246.1499023438,18,157
1488,-660.51202392578,1903.5900878906,19,157
1489,-766.49499511719,1602.7301025391,20,157
1490,-780.16998291016,1480.3399658203,21,157
1491,-886.83697509766,1360,22,157
1492,-905.29901123047,1237.6099853516,23,157
1493,-845.81097412109,1015.3800048828,24,157
1494,1583.5899658203,661.88201904297,1,158
1495,1513.8499755859,485.47103881836,2,158
1496,1313.6520996094,201.57720947266,4,158
1497,806.15509033203,38.29190063477,7,158
1498,557.95001220703,444.4460144043,9,158
1499,418.46301269531,540.85601806641,10,158
1500,12.30879974365,554.18902587891,11,158
1501,-365.12701416016,481.36898803711,12,158
1502,-510.76800537109,537.77899169922,13,158
1503,-634.87097167969,652.65100097656,14,158
1504,-853.33197021484,1015.7299804688,15,158
1505,-911.79406738281,1237.2700195312,16,158
1506,-894.35797119141,1363.4200439453,17,158
1507,-785.64001464844,1478.2900390625,18,158
1508,-774.35797119141,1605.4699707031,19,158
1509,-660.51202392578,1910.0900878906,20,158
1510,-551.79400634766,2255.7299804688,21,158
1511,-313.8450012207,2553.1599121094,22,158
1512,-252.30702209473,2905.9799804688,23,158
1513,927.18096923828,3558.2900390625,24,158
1514,2139.4899902344,3344.9602050781,25,158
1515,2512.8200683594,2499.830078125,26,158
1516,1835.9000244141,2694.6999511719,27,158
1517,1526.1500244141,2407.5200195312,28,158
1518,1456.4100341797,1872.1400146484,29,158
1519,1530.2600097656,1342.9100341797,30,158
1520,1612.3101806641,1022.9099731445,31,158
1521,-3628.7199707031,-673.84600830078,1,159
1522,-3574.3601074219,-136.4109954834,2,159
1523,-3427.6899414062,366.15301513672,3,159
1524,-2847.1799316406,463.58898925781,4,159
1525,-2322.0500488281,455.38400268555,5,159
1526,-2016.4099121094,499.48696899414,6,159
1527,-1790.7700195312,460.5119934082,7,159
1528,-1605.1300048828,583.58898925781,8,159
1529,-1234.8699951172,650.25598144531,9,159
1530,-758.97497558594,627.69201660156,10,159
1531,-573.333984375,522.05102539063,11,159
1532,-242.05200195313,480,12,159
1533,-246.15400695801,233.84600830078,13,159
1534,-327.17999267578,-32.82089996338,14,159
1535,-348.71798706055,-397.94900512695,15,159
1536,-341.53900146484,-726.15399169922,16,159
1537,-743.59002685547,-1228.7199707031,17,159
1538,-1047.1800537109,-1286.1500244141,18,159
1539,-1549.7399902344,-1192.8199462891,19,159
1540,-2046.1500244141,-1473.8499755859,20,159
1541,-2436.919921875,-1572.3101806641,21,159
1542,-3049.2299804688,-1403.0799560547,22,159
1543,-3351.8000488281,-1121.0300292969,23,159
1544,-3642.0500488281,-870.77001953125,24,159
1553,-328.20599365234,-1974.6998291016,1,162
1554,-900.51300048828,-1525.4699707031,2,162
1555,-1185.6400146484,-1367.5200195312,3,162
1556,-1357.9499511719,-1283.4200439453,4,162
1557,-1448.2099609375,-1113.1600341797,5,162
1558,-2075.8999023438,-763.07702636719,6,162
1559,-2753.1218261719,-160.68170166016,7,162
1560,-2834.6770019531,11.01529979706,8,162
1561,-2525.625,384.4560546875,9,162
1562,-2166.1499023438,272.82000732422,10,162
1563,-1718.9801025391,365.12799072266,11,162
1564,-1375.796875,762.19268798828,12,162
1565,-1103.8192138672,720.1318359375,13,162
1566,-935.86004638672,886.81750488281,14,162
1567,-838.97497558594,996.92199707031,15,162
1568,-631.79498291016,662.56402587891,16,162
1569,-508.71896362305,541.53802490234,17,162
1570,-356.92401123047,486.15298461914,18,162
1571,8.20427036285,555.89697265625,19,162
1572,420.5119934082,551.79400634766,20,162
1573,564.10198974609,449.23001098633,21,162
1574,814.35797119141,45.12770080566,22,162
1575,1496.1749267578,11.15310382843,26,162
1576,1462.5601806641,-672.82098388672,27,162
1577,949.74298095703,-1111.8000488281,28,162
1578,830.76800537109,-1881.0299072266,29,162
1579,992.82000732422,-2020.5100097656,30,162
1580,857.43499755859,-2455.3898925781,31,162
1581,424.61499023438,-1786.6700439453,32,162
1582,20.51199913025,-1760,33,162
1747,-4097.5,2908.2700195312,1,187
1748,-3682.1801757812,2932.580078125,2,187
1749,-3595.0600585938,3102.7600097656,3,187
1750,-3376.2600097656,3297.25,4,187
1751,-3157.4499511719,3376.2600097656,5,187
1752,-2875.8500976562,3301.3000488281,7,187
1753,-2701.6101074219,3214.1799316406,8,187
1754,-2626.6499023438,3094.6499023438,9,187
1755,-2543.5900878906,2902.1899414062,10,187
1756,-2415.9499511719,2695.5400390625,11,187
1757,-2257.9299316406,2306.5600585938,12,187
1758,-2112.0600585938,1856.7899169922,13,187
1759,-2063.4399414062,1273.3199462891,14,187
1760,-2118.1398925781,550.05102539063,15,187
1761,-2537.5100097656,-726.30297851563,16,187
1762,-3935.4201660156,-1492.1099853516,17,187
1763,-5777.0200195312,-240.0719909668,18,187
1765,-3015.6398925781,3361.0700683594,6,187
1766,-5670.080078125,1996.7086181641,19,187
2030,-5017.8110351562,-5036.3774414062,1,237
2031,-4880.712890625,-4999.6323242188,2,237
2032,-4710.0170898438,-4784.0610351562,4,237
2033,-4200.2944335938,-4487.1059570312,9,237
2034,-3972.9409179688,-4283.0063476562,11,237
2035,-4030.3542480469,-4097.01171875,13,237
2036,-4097.6518554688,-4021.7805175781,14,237
2037,-4258.0537109375,-3714.4709472656,16,237
2038,-4368.15625,-3609.5622558594,17,237
2039,-4556.0102539062,-3535.8852539062,19,237
2040,-4772.9477539062,-3847.6064453125,23,237
2041,-4764.5639648438,-4037.1689453125,25,237
2042,-5115.3579101562,-4204.35546875,32,237
2043,-5410.89453125,-4262.8110351562,36,237
2044,-5592,-4459.1030273438,39,237
2045,-5448.9995117188,-4791.8637695312,40,237
2046,-5248.9594726562,-5035.5361328125,41,237
2225,8009.650390625,-3430.3798828125,1,282
2226,8017.7700195312,-3576.5200195312,2,282
2227,7814.7900390625,-3430.3798828125,3,282
2228,7514.3696289062,-3414.1398925781,4,282
2229,7254.5600585938,-3194.919921875,5,282
2230,7149.009765625,-2959.4602050781,6,282
2231,7100.2900390625,-2537.2600097656,7,282
2232,7165.25,-2147.5400390625,8,282
2233,7368.2299804688,-1977.0299072266,9,282
2234,7676.759765625,-1920.1998291016,10,282
2235,8009.650390625,-1952.6701660156,11,282
2236,8245.1103515625,-2106.9399414062,12,282
2237,8269.4599609375,-2334.2800292969,13,282
2238,8228.8701171875,-2521.0200195312,14,282
2239,8253.2314453125,-2748.3601074219,15,282
2240,8269.4599609375,-2951.3400878906,16,282
2241,8261.3408203125,-3162.4399414062,17,282
2242,4943.16015625,-5086.6298828125,1,283
2243,5044.6499023438,-4426.9399414062,2,283
2244,5115.6899414062,-4102.1704101562,3,283
2245,5359.2700195312,-4081.8703613281,4,283
2246,5643.4399414062,-4010.8298339844,5,283
2247,5887.0200195312,-3787.5500488281,6,283
2248,5947.9204101562,-3320.6899414062,7,283
2249,5907.3198242188,-2945.169921875,8,283
2250,5826.1298828125,-2437.7199707031,9,283
2251,5998.66015625,-2133.25,10,283
2252,6323.4301757812,-2224.5900878906,11,283
2253,6577.16015625,-2143.3999023438,12,283
2254,6881.6298828125,-2123.1000976562,13,283
2255,7155.66015625,-2153.5500488281,14,283
2256,7125.2099609375,-2559.5100097656,15,283
2257,7135.3598632812,-2935.0200195312,16,283
2258,7206.3999023438,-3178.6000976562,17,283
2259,7510.8696289062,-3391.7299804688,18,283
2260,7815.3403320312,-3442.4799804688,19,283
2261,7998.0297851562,-3594.7102050781,20,283
2262,8190.8603515625,-3412.0300292969,21,283
2263,8312.650390625,-3229.3500976562,22,283
2264,8586.669921875,-3401.8798828125,23,283
2265,8688.169921875,-4142.759765625,24,283
2266,8546.080078125,-4538.580078125,25,283
2267,8221.3095703125,-5066.330078125,26,283
2268,8018.330078125,-5451.9907226562,27,283
2269,7886.3896484375,-5807.2099609375,28,283
2270,7490.5693359375,-5543.330078125,29,283
2271,7125.2099609375,-5431.6899414062,30,283
2272,6607.6098632812,-5441.83984375,31,283
2273,6130.6000976562,-5431.6899414062,32,283
2274,5866.7299804688,-5573.7797851562,33,283
2275,5572.3999023438,-5370.7998046875,34,283
2307,-2445.7236328125,-3717.9318847656,1,292
2308,-2571.8181152344,-3387.7180175781,2,292
2309,-2798.3356933594,-3340.1369628906,3,292
2310,-2918.8254394531,-3421.8186035156,4,292
2311,-3085.1401367188,-3613.326171875,5,292
2312,-3315.5407714844,-3702.9543457031,6,292
2313,-3494.8315429688,-4097.751953125,7,292
2314,-3657.9011230469,-4152.3071289062,8,292
2315,-3975.1545410156,-4132.1845703125,9,292
2316,-4186.56640625,-3899.1320800781,12,292
2317,-4369.35546875,-3623.1735839844,14,292
2318,-4471.869140625,-3577.365234375,15,292
2319,-4607.5751953125,-3491.2504882812,17,292
2320,-4580.2700195312,-3053.8500976562,20,292
2321,-4531.5600585938,-2645.8601074219,21,292
2322,-4558.1499023438,-2403.3596191406,22,292
2323,-4369.1040039062,-2116.080078125,23,292
2324,-4229.1201171875,-2018.6500244141,24,292
2325,-4216.9399414062,-1695.9100341797,25,292
2326,-4283.9204101562,-1391.4399414062,26,292
2327,-4265.6499023438,-1056.5200195312,27,292
2328,-4454.4204101562,-685.06097412109,28,292
2329,-4576.3618164062,-401.44622802734,29,292
2330,-4533.58984375,161.37100219727,31,292
2331,-3990.5734863281,349.56094360352,33,292
2332,-3369.8120117188,237.14414978027,34,292
2333,-2704.267578125,-90.09244537354,35,292
2334,-2129.2985839844,-601.03503417969,36,292
2335,-1851.8470458984,-1068.6048583984,37,292
2336,-2287.7353515625,-1828.4310302734,38,292
2337,-2362.6030273438,-2499.2307128906,40,292
2338,-2331.7426757812,-3497.8598632812,42,292
2339,-2089.6899414062,607.92700195313,1,293
2340,-2312.9699707031,447.5719909668,2,293
2341,-2836.6599121094,469.90002441406,3,293
2342,-3427.3400878906,354.20098876953,4,293
2343,-3563.3400878906,-134.98399353027,5,293
2344,-3602.6516113281,-619.57830810547,6,293
2345,-3719.6472167969,-650.98034667969,7,293
2346,-3933.1806640625,-742.56134033203,9,293
2347,-4064.7001953125,-801.21441650391,10,293
2348,-4612.75,-697.24200439453,12,293
2349,-4734.5400390625,-465.84396362305,13,293
2350,-5353.8623046875,-319.69723510742,14,293
2351,-5940.25,179.6369934082,15,293
2352,-5964.9038085938,528.88116455078,16,293
2353,-5940.9467773438,914.28540039063,17,293
2354,-6098.5698242188,1245.2900390625,18,293
2355,-6013.3198242188,1750.7099609375,19,293
2356,-6238.6298828125,2109.9899902344,20,293
2357,-6317.7900390625,2371.830078125,21,293
2358,-5992.5478515625,2281.3273925781,22,293
2359,-5333.1704101562,2157.5151367188,25,293
2360,-3740.7180175781,3051.1706542969,47,293
2361,-3358.38671875,3083.3029785156,50,293
2362,-2663.6203613281,3143.2746582031,54,293
2363,-2140.4399414062,3139.1000976562,55,293
2364,-2193.2102050781,2854.9299316406,56,293
2365,-2398.2199707031,2684.4299316406,57,293
2366,-2343.419921875,2284.5500488281,58,293
2367,-2402.2800292969,1819.7301025391,59,293
2368,-2379.9602050781,1316.3299560547,60,293
2369,-2105.9299316406,1080.8699951172,61,293
2370,-2026.7700195312,784.52099609375,62,293
2371,-5965.6166992188,-30.64702415466,1,294
2372,-5975.3725585938,-518.09185791016,3,294
2373,-6146.1333007812,-662.60894775391,4,294
2374,-6303.2275390625,-447.52236938477,5,294
2375,-6789.7202148438,-160.25643920898,6,294
2376,-7173.7626953125,-63.12535476685,8,294
2377,-7671.7768554688,-60.38246154785,9,294
2378,-8174.6684570312,-205.00260925293,10,294
2379,-8338.0595703125,246.92372131348,11,294
2380,-8186.2407226562,822.07305908203,12,294
2381,-8214.650390625,1045.3499755859,13,294
2382,-8401.400390625,1118.4300537109,14,294
2383,-8653.0908203125,846.43103027344,15,294
2384,-9166.6298828125,935.74298095703,16,294
2385,-9842.5595703125,962.13098144531,17,294
2386,-10787.629882812,2011.88671875,18,294
2387,-10861.517578125,2412.8937988281,19,294
2388,-10396.120117188,3054.8947753906,20,294
2389,-9789.8134765625,3304.5900878906,21,294
2390,-9384.451171875,3443.5124511719,22,294
2391,-8906.859375,3539.857421875,23,294
2392,-8400.228515625,3579.5378417969,24,294
2393,-7028.2211914062,3633.7917480469,25,294
2394,-6525.7524414062,3285.2348632812,26,294
2395,-6326.9301757812,2409.3898925781,27,294
2396,-5981.8598632812,1747.6700439453,28,294
2397,-6075.2299804688,1276.75,29,294
2398,-5941.259765625,911.38500976563,30,294
2399,-5926.291015625,186.62580871582,31,294
2400,-5934.4750976562,81.78037261963,32,294
2401,-1823.7899169922,-4503.1401367188,1,295
2402,-2262.2299804688,-4484.8701171875,2,295
2403,-2542.3400878906,-4162.1298828125,3,295
2404,-2371.8400878906,-3741.9602050781,4,295
2405,-2377.9299316406,-3388.7700195312,5,295
2406,-2195.2399902344,-3047.7600097656,6,295
2407,-2712.8400878906,-2633.6799316406,7,295
2408,-3260.8898925781,-2499.7102050781,8,295
2409,-3687.1496582031,-2505.8000488281,9,295
2410,-4521.41015625,-2615.4099121094,10,295
2411,-4801.5200195312,-3011.2299804688,11,295
2412,-5081.6401367188,-3053.8500976562,12,295
2413,-5160.7998046875,-3790.6801757812,13,295
2414,-5197.33984375,-4162.1298828125,14,295
2415,-5186.5546875,-4399.2719726562,15,295
2416,-5341.9868164062,-4557.9501953125,16,295
2417,-5264.3198242188,-4898.9501953125,17,295
2418,-4819.8125,-5638.7622070312,18,295
2419,-4521.41015625,-6329.9702148438,19,295
2420,-3486.1999511719,-6476.1201171875,20,295
2421,-2365.75,-6122.9301757812,21,295
2422,-2158.7102050781,-5495.7202148438,22,295
2439,-6160.3525390625,-4319.6987304688,1,299
2440,-6523.9907226562,-4472.6801757812,3,299
2441,-7000.09765625,-4468.3071289062,5,299
2442,-7400.5375976562,-4432.4965820312,7,299
2443,-7448.0375976562,-4042.3603515625,9,299
2444,-7447.8735351562,-3588.8168945312,10,299
2445,-7430.9975585938,-2711.0895996094,13,299
2446,-7451.8500976562,-2294.7856445312,15,299
2447,-7377.5053710938,-2024.7200927734,17,299
2448,-6927.6772460938,-2051.9196777344,19,299
2449,-6463.08984375,-2038.9399414062,21,299
2450,-6279.3647460938,-2301.3500976562,23,299
2451,-6270.1879882812,-2992.3181152344,25,299
2452,-5953.4545898438,-3132.6108398438,27,299
2453,-5929.5053710938,-3326.1713867188,28,299
2454,-5954.5112304688,-3545.943359375,29,299
2455,-6148.7387695312,-3941.8391113281,30,299
2456,-6055.3325195312,-5779.1728515625,1,300
2457,-6443.7807617188,-4639.6401367188,3,300
2458,-6805.3891601562,-4223.5961914062,5,300
2459,-6881.0698242188,-3820.1103515625,6,300
2460,-6889.1801757812,-3600.8898925781,7,300
2461,-6702.4399414062,-3008.1799316406,8,300
2462,-6134.08984375,-3105.6101074219,9,300
2463,-5963.58984375,-2780.8400878906,10,300
2464,-5981.3422851562,-2296.9348144531,11,300
2465,-5895.6806640625,-1544.6959228516,14,300
2466,-5995.5498046875,-842.77197265625,15,300
2467,-6019.6284179688,-472.67004394531,17,300
2468,-6005.0610351562,-57.91091537476,18,300
2469,-4603.6201171875,-698.25402832031,22,300
2470,-4445.8935546875,-723.22985839844,23,300
2471,-4067.75,-1047.3800048828,27,300
2472,-4434.0942382812,-1255.7579345703,28,300
2473,-4553.7377929688,-1518.0676269531,29,300
2474,-4588.1215820312,-1834.9498291016,30,300
2475,-4875.6098632812,-2244.9699707031,31,300
2476,-5135.4301757812,-2797.080078125,32,300
2477,-5068.8432617188,-3069.3059082031,33,300
2478,-5148.5844726562,-3778.0607910156,34,300
2479,-5176.7719726562,-4150.8540039062,35,300
2480,-5165.056640625,-4396.1049804688,36,300
2481,-5312.6557617188,-4563.0200195312,37,300
2482,-5101.384765625,-5386.6840820312,38,300
2543,-1644.1884765625,-4727.9145507812,1,308
2544,-2117.9372558594,-4267.4375,2,308
2545,-2357.078125,-3669.0322265625,4,308
