Name_lang,Pos_0,Pos_1,Pos_2,Rot_0,Rot_1,Rot_2,Rot_3,ID,OwnerID,DisplayID,Scale,TypeID,PhaseUseFlags,PhaseID,PhaseGroupID,Field_11_0_0_54210_011,PropValue_0,PropValue_1,PropValue_2,PropValue_3,PropValue_4,PropValue_5,PropValue_6,PropValue_7
"Alterac Mountains",-19.89127540588,-709.50543212891,70.32527923584,0,0,-0.7071070075,0.7071070075,2017,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Alterac City",-19.90266990662,-709.51593017578,69.82390594482,0,0,-0.7071070075,0.7071070075,2018,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,-19.92241859436,-709.51483154297,69.26715087891,0,0,-0.7071070075,0.7071070075,2019,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Durnholde Keep",-20.00998306274,-709.53839111328,69.28858947754,0,0,0.7071070075,0.7071070075,2020,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad,-19.990234375,-709.53948974609,69.84414672852,0,0,0.7071070075,0.7071070075,2021,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Southshore,-19.97884178162,-709.52899169922,70.31802368164,0,0,0.7071070075,0.7071070075,2022,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,455.82656860352,-628.81335449219,167.55012512207,0,0,0.99619501829,0.08715599775,2023,0,203,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Andorhal,452.42709350586,-629.57293701172,166.34794616699,0.5768020153,-0.17358399928,0.77971297503,0.17092700303,2024,0,203,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Alterac City",455.83557128906,-628.78369140625,167.56007385254,0,0,-0.09150200337,0.9958050251,2025,0,203,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Hillsbrad Foothills",455.859375,-628.77777099609,167.57002258301,0,0,0.63943898678,0.76884198189,2026,0,203,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Andorhal,638.13360595703,-966.65386962891,164.82746887207,0,0,1,0,2027,0,203,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,638.18719482422,-966.64672851563,164.8267364502,0,0,-0.7071070075,0.7071070075,2028,0,203,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Alterac City",638.14910888672,-966.61065673828,164.82562255859,0,0,0,1,2029,0,203,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Alterac City",758.71215820313,-1467.8291015625,78.66837310791,0,0,0.65934598446,0.75183999538,2030,0,203,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Andorhal,758.73016357422,-1467.8184814453,78.66341400146,0,0,-0.75183999538,0.65934598446,2031,0,203,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Warning!!!! Plaguelands",758.99816894531,-1467.1801757812,78.80669403076,-0.0101859998,-0.09540099651,0.99355602264,0.06034899876,2032,0,22,0.83999997377,5,0,0,0,0,1,1,0,0,0,0,0,0
"Agamand Mills",2374.4704589844,1263.359375,31.34380149841,0,0,0.98404061794,0.17794379592,2033,0,27,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Brill,2374.3994140625,1263.2795410156,29.98470115662,0,0,0.98404061794,0.17794379592,2034,0,27,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Agamand Mills",2303.3195800781,1080.75,32.95299911499,0,0,0.91176205873,-0.41071885824,2036,0,27,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Deathknell,2301.4792480469,1081.1302490234,32.96039962769,0,0,0.82164716721,0.56999647617,2037,0,27,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Brill,2301.4497070312,1081.0903320312,31.57099723816,0,0,0.82164716721,0.56999647617,2038,0,27,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Hillsbrad Foothills",-549.53820800781,727.12847900391,91.10256958008,0,0,0.99306797981,0.11753699929,2048,0,150,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Gilneas,-549.48956298828,727.22918701172,91.09925842285,0,0,-0.11753699929,0.99306899309,2049,0,150,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Pyrewood Village",-549.48956298828,727.22918701172,90.54370117188,0,0,-0.11753699929,0.99306899309,2050,0,150,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Shadowfang Keep",-549.46527099609,727.23089599609,89.98979949951,0,0,-0.11753699929,0.99306899309,2051,0,150,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ambermill,-549.48956298828,727.17883300781,91.10119628906,0,0,-0.78531700373,0.61909401417,2052,0,150,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Wetlands,-2227.4150390625,-2459.2707519531,81.66203308105,0,0,0.75183993578,0.65934562683,2670,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stromgarde,-2227.203125,-2459.2534179688,81.66037750244,0,0,-0.65934586525,0.75183975697,2672,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Thandol Span",-1553.6085205078,-2490.5434570312,55.00791549683,0,0,0.74895602465,0.66262000799,2673,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Wetlands,-1553.6086425781,-2490.5500488281,54.45070266724,0,0,0.74895602465,0.66262000799,2674,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stromgarde,-1553.3745117188,-2490.5246582031,54.99098968506,0,0,-0.66262000799,0.74895602465,2675,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Thandol Span",-1322.2176513672,-1848.6573486328,63.28963851929,0,0,0.98245000839,0.18652400374,2676,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Wetlands,-1322.2232666016,-1848.6467285156,62.73408508301,0,0,0.98245000839,0.18652400374,2677,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Hillsbrad Plains",-1322.1650390625,-1848.4678955078,63.3045463562,0,0,-0.18652400374,0.98245000839,2678,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stromgarde,-1322.291015625,-1848.5286865234,63.34851074219,0,0,0.56280499697,0.82659000158,2679,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Hammerfall,-1553.4470214844,-2490.6955566406,54.96615219116,0,0,0.99884802103,-0.04797799885,2680,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Hammerfall,-1566.7916259766,-2697.9375,34.74491119385,0,0,0.99998998642,-0.00436299993,2681,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stromgarde,-1566.7928466797,-2697.7844238281,34.71967315674,0,0,0.00436299993,0.99998998642,2682,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Hammerfall,-1246.212890625,-3229.9619140625,35.06243133545,0,0,0.89100700617,-0.45399001241,2683,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stromgarde,-1246.4114990234,-3229.8361816406,35.03630828857,0,0,0.45399099588,0.89100700617,2684,0,195,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Refuge Pointe",-1456.3853759766,-2432.9340820312,59.1947555542,0.02252900042,0.02936000004,0.99067598581,-0.1311160028,2685,0,22,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Bloodhoof Village",-1416.9514160156,87.15103912354,18.71059608459,0,0,0.37460711598,0.92718368769,2968,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Thunder Bluff",-2309.8212890625,-599.078125,-7.0352678299,0,0,0.9222009778,-0.38671091199,2969,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Bloodhoof Village",-2311.9860839844,-599.90972900391,-7.0352678299,0,0,-0.10452897102,0.99452185631,2970,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Barrens",-2310.7639160156,-601.52081298828,-7.0352678299,0,0,0.68835395575,0.72537493706,2971,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Camp Narache",-2311.984375,-599.90277099609,-7.86860084534,0,0,-0.10452897102,0.99452185631,2972,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Camp Narache",-2472.8229980469,-492.04339599609,-6.20265102386,0,0,-0.39474388957,0.91879117489,2973,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Thunder Bluff",-2470.7778320312,-493.88714599609,-6.20265102386,0,0,0.91879081726,0.39474478364,2974,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Bloodhoof Village",-2470.9079589844,-491.97396850586,-6.20265102386,0,0,0.92880982161,-0.37055671215,2975,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Barrens",-2470.78125,-493.88540649414,-7.03598308563,0,0,0.91879081726,0.39474478364,2976,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Camp Narache",-2969.9792480469,200.03993225098,74.86460876465,0,0,0.25881800056,0.96592611074,2977,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Bloodhoof Village",-2967.6875,201.64410400391,74.83371734619,0,0,0.96592611074,-0.25881797075,2978,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Bloodhoof Village",-2965.5971679688,-263.15972900391,55.37131500244,0,0,-0.03925974295,0.99922907352,3194,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Thunder Bluff",-1415.0538330078,89.32639312744,18.65798950195,0,0,0.92554092407,-0.37864762545,3195,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Thunder Bluff",-1792.9982910156,-17.67013931274,-7.20196771622,0,0,0.98965132236,-0.14349316061,3196,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Bloodhoof Village",-1795.6735839844,-18.671875,-7.14824914932,0,0,0.14349287748,0.98965138197,3197,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Bloodhoof Village",-2376.4270019531,-901.55554199219,-6.59150981903,0,0,-0.7604059577,0.64944803715,3198,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Barrens",-2376.6127929688,-904.265625,-6.53595495224,0,0,0.64944797754,0.7604060173,3199,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Grom'gol,-12167.853515625,-229.59201049805,33.28014373779,0,0,0.96004986763,0.27982890606,3202,0,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Arena,-12167.736328125,-230.05903625488,32.34282302856,0,0,-0.84572774172,0.53361457586,3203,0,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Booty Bay",-12167.743164062,-230.078125,33.2858505249,0,0,-0.84572774172,0.53361457586,3204,0,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Arena,-12205.78515625,-536.64239501953,29.19445228577,0.05583000183,0.08211001754,0.94165992737,0.32158589363,3205,0,22,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Booty Bay",-12205.600585938,-536.29516601563,27.90342521667,0.03313200548,0.00242900453,0.94512695074,0.32500991225,3206,0,22,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Duskwood,-12205.743164062,-535.44964599609,29.86271476746,0.06297198683,-0.04469096661,-0.32306694984,0.94322055578,3207,0,22,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Booty Bay",-13338.15625,67.86978912354,25.72887611389,0,0,0.91176199913,0.41071900725,3208,0,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Grom'Gol,-13337.747070312,67.47569274902,25.64830970764,0,0,-0.41071897745,0.91176199913,3209,0,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Arena,-13337.59765625,67.984375,25.79915428162,0,0,0.35429093242,0.93513524532,3210,0,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Duskwood,-13331.599609375,62.01739883423,23.24620056152,0,0,0.9351350069,-0.35429099202,3211,0,22,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Booty Bay",-13332.099609375,61.86109924316,21.77260017395,0.08196999878,-0.05110000074,0.38099101186,0.91951900721,3212,0,22,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Arena,-13332.599609375,62.04510116577,22.58020019531,0,0,-0.41071900725,0.91176199913,3213,0,22,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Arena,-14253.896484375,301.953125,30.47187232971,0,0,-0.67880100012,0.73432201147,3214,0,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Grom'Gol,-14253.913085938,301.96875,29.64019775391,0,0,-0.67880100012,0.73432201147,3215,0,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Arena,-14238.78515625,301.40798950195,27.87195777893,0,0,0.99996197224,0.00872700009,3216,0,22,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Duskwood,-14238.756835938,301.05035400391,27.12061882019,-0.00386100006,0.05672800168,0.9983419776,0.00896000024,3217,0,22,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Razor Hill",285.16320800781,-3992,20.15640068054,0,0,-0.74021792412,0.67236703634,3225,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Orgrimmar,306.62326049805,-4741.7329101562,12.86715888977,0,0,0.01745200716,0.99984771013,3226,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Den",305.828125,-4741.75,12.85134029388,0,0,0.99984771013,-0.01745187491,3227,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Barrens",306.17361450195,-4741.3212890625,12.87543773651,0,0,0.71934002638,0.69465810061,3228,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Den",-94.87326812744,-4739.080078125,24.71688652039,0,0,1,0,3229,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Razor Hill",-94.09896087646,-4738.9965820312,24.66403198242,0,0,0,1,3230,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Razor Hill",-591.93579101563,-4300.3037109375,40.37638092041,0,0,-0.75756502151,0.65275973082,3231,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Razor Hill",-602.69445800781,-4708.8159179688,38.03902435303,0,0,-0.30070611835,0.95371687412,3232,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Den",-603.05554199219,-4708.2758789062,38.11487579346,0,0,0.76884198189,0.63943880796,3233,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Orgrimmar,285.16494750977,-3991.9704589844,19.16920089722,0,0,-0.74021792412,0.67236703634,3234,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Orgrimmar,-94.13021087646,-4739,23.83315467834,0,0,0,1,3235,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Sen'jin Village",-603.328125,-4708.8022460938,38.05476760864,0,0,0.98965132236,-0.14349316061,3276,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Barrens",285.21701049805,-3991.1701660156,20.09919929504,0,0,0.67236697674,0.74021798372,3314,1,309,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ratchet,-452.22570800781,-2664.515625,98.11682128906,0,0,0.7071070075,0.70710653067,4097,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Durotar,-450.99652099609,-2663.0227050781,98.07164001465,0,0,1,0,4098,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Mulgore,-453.703125,-2663.2744140625,98.0782623291,0,0,0,1,4099,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Stonetalon Mountains",-452.41665649414,-2661.8525390625,98.08020019531,0,0,-0.7071069479,0.70710659027,4100,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Crossroads,-958.23089599609,-3680.3454589844,10.46251296997,0,0,-0.71933996677,0.69465816021,4101,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ashenvale,-450.99652099609,-2663.0329589844,97.23886871338,0,0,1,0,4104,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Dustwallow Marsh",-453.73959350586,-2663.2673339844,97.29930877686,0,0,0,1,4105,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Thousand Needles",-453.72744750977,-2663.2604980469,96.46640777588,0,0,0,1,4106,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Crossroads",-2286.4392089844,-2170.9287109375,98.52443695068,0,0,0.96126198769,0.2756370008,4115,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Dustwallow Marsh",-2288.9252929688,-2171.0168457031,98.59140777588,0,0,0.20791199803,0.97814798355,4116,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Mulgore,-2287.7778320312,-2168.8352050781,98.63802337646,0,0,-0.70401501656,0.71018499136,4117,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Thousand Needles",-2288.9233398438,-2171.0151367188,97.75798034668,0,0,0.20791199803,0.97814798355,4118,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Durotar,-2286.4582519531,-2170.91796875,97.74781036377,0,0,0.96126198769,0.2756370008,4119,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Mulgore,-3475.8298339844,-2045.3680419922,99.08103179932,0,0,1,0,4120,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Dustwallow Marsh",-3477.103515625,-2046.7751464844,99.07879638672,0,0,0.7071070075,0.7071070075,4121,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Thousand Needles",-3478.568359375,-2045.5954589844,99.05670166016,0,0,0,1,4122,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Crossroads",-3475.8022460938,-2045.3680419922,98.24759674072,0,0,1,0,4123,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ashenvale,48.171875,-2707.7673339844,94.00626373291,0,0,1,0,4132,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Crossroads",45.46354293823,-2708.0173339844,94.00230407715,0,0,0,1,4133,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Durotar,46.94270706177,-2709.2604980469,94.00138092041,0,0,0.7071070075,0.70710653067,4134,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Crossroads",313.79339599609,-3599.1110839844,29.25744628906,0,0,-0.39874908328,0.91706007719,4135,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Durotar,314.78646850586,-3601.5104980469,29.30366325378,0,0,0.694658041,0.71934014559,4136,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Mulgore,313.828125,-3599.1423339844,28.48091697693,0,0,-0.40274694562,0.91531139612,4137,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Mulgore,45.47743225098,-2708.0070800781,93.16898345947,0,0,0,1,4138,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Dolanaar,10374.567382812,743.24304199219,1322.1462402344,0,0,0.90258514881,0.4305113852,12351,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Starbreeze Village",10374.583984375,743.265625,1321.5323486328,0,0,0.90258514881,0.4305113852,12352,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Shadowglen,9955.029296875,659.74829101563,1310.2055664062,0,0,0.91879111528,-0.39474409819,12353,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Aldrassil,9955.029296875,659.74829101563,1309.5388183594,0,0,0.91879111528,-0.39474409819,12354,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Starbreeze Village",9954.9658203125,659.80731201172,1310.2122802734,0,0,0.92880982161,0.37055674195,12355,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Dolanaar,9955.0439453125,659.79516601563,1310.2072753906,0,0,0.39474397898,0.91879117489,12356,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Darnassus,9955.044921875,659.78302001953,1309.5961914062,0,0,0.39474397898,0.91879117489,12357,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Starbreeze Village",9891.8427734375,919.78125,1307.5562744141,0,0,0.98699629307,-0.16074314713,12358,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Shadowglen,9891.8408203125,919.76910400391,1306.8896484375,0,0,0.98699629307,-0.16074314713,12359,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Oracle Glade",9891.9013671875,919.85418701172,1306.8980712891,0,0,0.16074191034,0.98699647188,12360,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Dolanaar,9891.8876953125,919.88366699219,1307.5645751953,0,0,0.16074191034,0.98699647188,12361,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Aldrassil,9891.83203125,919.75,1306.1656494141,0,0,0.98699629307,-0.16074314713,12362,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Darnassus,9891.8876953125,919.88195800781,1306.2296142578,0,0,0.16074191034,0.98699647188,12363,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Dolanaar,10019.19140625,1825.5052490234,1319.6860351562,0,0,0.94264131784,-0.33380737901,12364,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Oracle Glade",10019.202148438,1825.5538330078,1319.6822509766,0,0,-0.43051099777,0.90258532763,12365,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Darnassus,10019.180664062,1825.5572509766,1319.6827392578,0,0,0.33380687237,0.94264143705,12366,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Grove of the Ancients",5010.1079101562,228.421875,34.12197113037,0,0,0.97629588842,-0.2164401859,12893,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ameth'Aran,5010.1997070312,228.44792175293,34.10503005981,0,0,-0.53729903698,0.84339183569,12894,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ashenvale,5010.064453125,228.48611450195,34.14741897583,0,0,0.84804791212,0.52991962433,12895,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Auberdine,5010.2197265625,228.49131774902,33.13232803345,0,0,-0.54097408056,0.84103935957,12896,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ameth'Aran,5633.7602539062,324.23959350586,19.91085243225,0,0,0.9996573329,0.0261769928,12897,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Grove of the Ancients",5633.6684570312,324.34896850586,19.97634315491,0,0,0.68835496902,0.72537398338,12898,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ashenvale,5633.6684570312,324.34896850586,19.30967521667,0,0,0.68835496902,0.72537398338,12899,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Bashal'Aran,5633.8515625,324.27084350586,19.29311752319,0,0,-0.72537398338,0.68835496902,12900,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Auberdine,5633.8515625,324.27084350586,19.95978546143,0,0,-0.72537398338,0.68835496902,12901,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Bashal'Aran,6303.9931640625,325.890625,14.61485958099,0,0,1,0,12902,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Mathystra,6303.9931640625,325.890625,13.6843585968,0,0,1,0,12903,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ashenvale,6303.9340820312,326.03125,14.67587661743,0,0,0.7071069479,0.70710659027,12904,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Mathystra,6825.580078125,-7.27777767181,17.11289978027,0,0,0.99953359365,0.03053781949,12907,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Auberdine,6825.5903320312,-7.13541650772,17.12400054932,0,0,-0.03053904325,0.99953359365,12908,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Bashal'Aran,6825.5297851562,-7.14930582047,17.121301651,0,0,0.68518304825,0.72837096453,12909,1,388,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Darkshore,3230.6979980469,233.38194274902,10.20931720734,0,0,-0.7071069479,0.70710659027,13348,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Astranaar,3230.6545410156,233.421875,10.22275257111,0,0,0.7071070075,0.70710653067,13349,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Astranaar,2880.6127929688,197.26736450195,90.57401275635,0,0,0.66588199139,0.74605703354,13350,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Darkshore,2880.6613769531,197.13020324707,90.58644104004,0,0,-0.74895614386,0.66261959076,13351,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Shrine of Aessina",2880.6110839844,197.265625,90.57424163818,0,0,-0.06540314853,0.99785894156,13352,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Shrine of Aessina",3230.6511230469,233.421875,9.33444595337,0,0,0.7071070075,0.70710653067,13353,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Shrine of Aessina",2797.546875,-298.58160400391,106.37171936035,0,0,-0.28401505947,0.95881986618,13354,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Darkshore,2797.5869140625,-298.61807250977,107.1290435791,0,0,-0.24615299702,0.96923094988,13355,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Barrens",2667.9895019531,-417.02432250977,107.42521667481,0,0,0.8890170455,0.45787414908,13356,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Felwood,2667.9956054688,-417.03646850586,106.81246185303,0,0,0.8890170455,0.45787414908,13357,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Azshara,2668.0363769531,-416.98959350586,106.0936126709,0,0,0.8890170455,0.45787414908,13358,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Felwood,2270.1840820312,-1739.4235839844,112.59631347656,0,0,0.99405634403,-0.10886689276,13405,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Astranaar,2270.1477050781,-1739.3541259766,112.5996170044,0,0,0.10886699706,0.99405634403,13406,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Barrens",2270.1667480469,-1739.4045410156,112.59631347656,0,0,0.77988398075,0.62592405081,13407,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Azshara,2270.1684570312,-1739.390625,111.98576354981,0,0,0.77988398075,0.62592405081,13408,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Azshara,1937.4896240234,-2171.9965820312,94.46509552002,0,0,1,0,13409,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Barrens",1937.4809570312,-2171.8977050781,94.46537017822,0,0,0.7071070075,0.70710653067,13410,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Felwood,1937.5,-2171.9306640625,94.46628570557,0,0,0,1,13411,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Astranaar,1937.5,-2171.9306640625,93.85517883301,0,0,0,1,13412,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Mulgore,-2348.2204589844,-1910.5764160156,98.17142486572,0,0,-0.7071069479,0.70710659027,18033,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Crossroads",-2347.9965820312,-1913.2100830078,98.19681549072,0,0,0.7071070075,0.70710653067,18034,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Scarlet Watch Post",2654.6999511719,-633.41497802734,108.54699707031,0,0,0.10452800244,0.99452197552,19028,0,22,0.67000001669,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Barrens",-1795.640625,-18.64409828186,-8.20774555206,0,0,0.15212312341,0.98836153746,19033,1,308,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"The Oracle Glade",9988.921875,1958.5208740234,1326.1667480469,0,0,1,0,19545,1,386,1,5,0,0,0,0,1,1,0,0,0,0,0,0
