ScriptTag,Position_0,Position_1,Position_2,ID,UiModelSceneID,Flags,UiModelSceneActorDisplayID,OrientationYaw,OrientationPitch,OrientationRoll,NormalizedScale
pet,-0.25,0,-1,2031,766,0,313,0,0,0,1
pet,0.55000001192,0,-2.15000009537,2032,767,0,314,0,0,0,1
pet,0.5,0,-3,2033,768,1,315,0,0,0,1
pet,0.05000000075,0,-3.5,2034,769,0,316,0,0,0,1
pet,-0.25,0,-2.25,2035,770,0,317,0,0,0,1
pet,0.5,0,-2.5,2036,771,1,318,0,0,0,1
pet,0.5,0,-1,2037,772,1,319,0,0,0,1
pet,0.05000000075,0,-7.25,2038,773,0,320,0,0,0,1
pet,0.30000001192,0,-1.60000002384,2039,774,0,321,0.15999999642,0,0,1
pet,0,0,-3.65000009537,2040,775,0,322,0,0,0,1
pet,0.20000000298,0,-1.5,2041,776,0,323,0,0,0,1
pet,1.75,0,-2.5,2042,777,0,324,0.10000000149,0,0,1
pet,0.05000000075,0,-1.20000004768,2043,778,0,325,-0.01999999955,0,0,1
pet,0,0,-1.75,2044,779,0,326,0,0,0,1
pet,0.5,0,-1.39999997616,2045,780,1,327,0,0,0,1
pet,0.5,0,-1.04999995232,2046,781,0,328,0,0,0,1
pet,0.30000001192,0,-1.11000001431,2047,782,0,329,0.05000000075,0,0,1
pet,0.1400000006,0,-1.54999995232,2048,783,0,330,0,0,0,1
pet,0.05000000075,0,-2.15000009537,2049,784,0,331,0,0,0,1
pet,0,0,-4.25,2050,785,0,332,0.11999999732,0,0,1
pet,0,0,-4.05999994278,2051,786,0,333,0,0,0,1
pet,0.1400000006,0,-2.1099998951,2052,787,0,334,0.15999999642,0,0,1
pet,1.70000004768,0,-2.70000004768,2053,788,0,335,0.0700000003,0,0,1
pet,0.05000000075,0,-15.35999965668,2054,789,0,336,-0.15999999642,-0.09000000358,0,1
pet,0.5,0,-2.3599998951,2055,790,0,337,0,0,0,1
pet,0.75,0,-1.70000004768,2056,791,1,338,0,0,0,1
pet,0,0,-1.10000002384,2057,792,1,339,0,0,0,1
pet,0.05000000075,0,-1.95000004768,2058,793,0,340,-0.34999999404,0,0,1
pet,0,0,-1.5,2059,794,0,341,0,0,0,1
pet,0.25,0,-1.5,2060,795,0,342,0,0,0,1
pet,0,0,-1,2061,796,0,345,0,0,0,1
pet,-0.36000001431,0.38999998569,-1.61000001431,2062,797,0,346,0.25999999046,0.09000000358,0,1
pet,0,0,-2.10000038147,2063,798,0,347,0,0,0,1
pet,0.20000000298,0,-1.75,2064,799,0,348,0,0,0,1
pet,0.40000000596,0,-1.11000001431,2065,800,0,349,0,0,0,1
pet,0,0,-1.39999997616,2066,801,1,350,0,0,0,1
pet,0,0,-1.11000001431,2067,802,0,351,0,0,0,1
pet,0.34999999404,0,-1.45000004768,2068,803,0,352,0,0,0,1
pet,0.44999998808,0,-2.5,2069,804,1,353,0,0,0,1
pet,-0.25,0,-1,2070,805,0,311,0,0,0,1
pet,-0.25,0,-3.75,2071,806,0,354,0,0,0,1
pet,-0.1099999994,0,-1.11000001431,2072,807,0,355,0,0,0,1
pet,-0.5,0,-1.75,2073,808,0,356,0,0,0,1
pet,0.75,0,-3,2074,809,0,357,0,0,0,1
pet,-1.25,0,-2,2075,810,0,358,0,0,0,1
pet,0.1400000006,0,-1.36000001431,2076,811,0,359,0.11999999732,0,0,1
pet,0,0,-1.04999995232,2077,812,0,360,0,0,0,1
pet,-0.1099999994,0,-1.25,2078,813,0,361,0,0,0,1
pet,0,0,-1.5,2079,814,0,362,0,0,0,1
pet,0,0,-1.5,2080,815,0,363,0,0,0,1
pet,0.05000000075,0,-1.20000004768,2081,816,0,364,0.23000000417,0,0,1
pet,0.55000001192,0,-1.5,2082,817,0,365,0.23000000417,0,0,1
pet,-0.86000001431,0,-2.15000009537,2083,818,0,366,0.23000000417,0,0,1
pet,0.38999998569,0,-1.20000004768,2084,819,0,367,0.05000000075,0,0,1
pet,0,0,-1.45000004768,2085,820,0,368,0.05000000075,0,0,1
pet,1.70000004768,0,-3.65000009537,2086,821,0,369,0.0700000003,0,0,1
item,0.30000001192,0,-1,2087,822,15,15,-2.61799383163,0,0,0.18000000715
item,3,0,0,2088,823,15,15,-2.61799383163,0,0,0.30000001192
item,3.5,0,0,2089,824,15,15,-2.61799383163,0,0,0.34999999404
override,-0.5,0,-1.60000002384,2090,825,0,170,0,0,0,0
item,0,0,0.40000000596,2091,826,15,15,-2.61799383163,0.06981316954,0,0.25
item,0,0,0.01999999955,2092,827,15,371,-2.61799383163,0,0,1
override,3.09999990463,-1.10000002384,-3.90000009537,2093,828,0,170,0,0,0,0
override,0,0,-0.5,2094,829,0,6,0.10000000149,0,0,0.25
override,-0.5,0,-1.60000002384,2095,830,0,170,0,0,0,0
item,0,0,1.70000004768,2096,831,15,372,3.92699074745,0.05235987902,0,0.40000000596
override,0,0,0,2097,832,0,0,0.10000000149,0,0,0.25
mount,0,0,0,2098,833,9,6,0,0,0,0.20000000298
rider,0,0,0,2099,833,0,170,0,0,0,0
mount,0,0,0,2100,834,9,6,0,0,0,0.20000000298
rider,0,0,0,2101,834,0,170,0,0,0,0
mount,0,0,0,2102,835,9,6,0,0,0,0.20000000298
rider,0,0,0,2103,835,0,170,0,0,0,0
pet,0,0,-1.25,2104,836,0,373,0.23999999464,0,0,1
pet,0.75,0,-0.64999997616,2105,837,0,374,0.33000001311,0,0,1
pet,0.1400000006,0,-1.5,2106,838,0,375,-0.23000000417,0,0,1
pet,-0.1099999994,0,-1.75,2107,839,0,376,0,0,0,1
pet,-0.75,0,-1.5,2108,840,0,377,0.05000000075,0,0,1
pet,0,0,-2.65000009537,2109,841,0,378,0,0,0,1
pet,1.29999995232,0,-2.25,2110,842,0,379,0.15999999642,0,0,1
pet,0.40000000596,0,-1.11000001431,2111,843,0,380,0,0,0,1
pet,0.80000001192,0,-3.65000009537,2112,844,0,381,0.25999999046,0,0,1
pet,0.1400000006,0,-1.5,2113,845,0,382,-0.09000000358,0,0,1
pet,-0.1099999994,0,-1.75,2114,846,0,383,0.10000000149,0,0,1
pet,0.1400000006,0,-1.36000001431,2115,847,0,384,0.25999999046,0,0,1
pet,0.38999998569,0,-1.5,2116,848,0,385,0.05000000075,0,0,1
pet,0,0,-2.90000009537,2117,849,0,386,0.23000000417,0,0,1
pet,-1.86000001431,1.20000004768,-0.75,2118,850,0,387,0,0,0,1
pet,-0.25,0,-1.39999997616,2119,851,0,388,0,0,0,1
pet,-0.25,0,-1.39999997616,2120,852,0,389,0,0,0,1
pet,0,0,-1.5,2121,853,0,390,0,0,0,1
pet,-0.5,0,-1.75,2122,854,0,391,0,0,0,1
pet,-0.5,0,-2.65000009537,2123,855,0,392,0.10000000149,0,0,1
pet,-0.1099999994,0,-1.75,2124,856,0,393,0,0,0,1
pet,-0.1099999994,0,-1.75,2125,857,0,394,0,0,0,1
pet,-0.1099999994,0,-1.75,2126,858,0,395,0.20999999344,0.10000000149,0,1
pet,0,0,-0.86000001431,2127,859,0,396,0.11999999732,0,0,1
pet,0,0,-1.25,2128,860,0,397,0,0,0,1
pet,0,0,-1.5,2129,861,0,398,0,0,0,1
pet,0,0,-1.5,2130,862,0,399,0,0,0,1
pet,0,0,-1.54999995232,2131,863,0,400,0,0,0,1
pet,0,0,-1.36000001431,2132,864,0,401,0,0,0,1
override,0,0,0,2135,867,0,0,0,0,0,0.25
earthendwarf-male,0.15000000596,0,0.03999999911,2136,293,0,174,-0.95993107557,0,0,3.79999995232
earthendwarf-male,0,0,0.03999999911,2137,290,2,174,-0.95993107557,0,0,2.70000004768
earthen,0,0,0.03999999911,2138,305,3,174,-0.95993107557,0,0,4.80000019073
earthendwarf,0,0,0,2139,430,2,179,-0.95993107557,0,0,0
pet,0,0,-1.25,2141,868,0,403,0.23999999464,0,0,1
pet,-0.1099999994,0,-0.75,2142,869,0,404,0.23999999464,0,0,1
pet,-0.1099999994,0,-0.75,2143,870,0,405,0.23999999464,0,0,1
pet,0.10000000149,0,-0.75,2144,871,0,406,0.34999999404,0,0,1
pet,-0.1099999994,0,-0.75,2145,872,0,407,0.23999999464,0,0,1
pet,-0.1099999994,0,-2.25,2146,873,0,408,0.23999999464,0,0,1
pet,-0.86000001431,0,-2.15000009537,2147,874,0,409,0.23000000417,0,0,1
pet,0,0,-1.25,2148,875,0,410,0.23999999464,0,0,1
pet,0,0,-1.25,2149,876,0,411,0.23999999464,0,0,1
pet,-0.5,0,-1.75,2150,877,0,412,0,0,0,1
pet,0,0,-2.65000009537,2151,878,0,413,0,0,0,1
earthendwarf-male,0,0,0.03999999911,2152,596,2,174,-0.95999997854,0,0,2.70000004768
earthendwarf-male,0,0,0.03999999911,2153,595,2,174,-0.95999997854,0,0,2.70000004768
earthendwarf-female,0,0,0,2154,595,2,170,-0.95999997854,0,0,1
earthendwarf-male,0.15000000596,0,0,2155,420,0,174,-0.95993107557,0,0,2.79999995232
earthendwarf-male,0.15000000596,0,0.03999999911,2156,465,0,174,2.09439516068,0,0,3.79999995232
earthendwarf-male,0.15000000596,0,0.03999999911,2157,424,0,174,2.09439516068,0,0,3.79999995232
earthendwarf-male,0.15000000596,0,0.03999999911,2158,305,3,174,-0.95993107557,0,0,3.79999995232
pet,0.5,0,-2.5,2159,879,0,318,0,0,0,1
pet,0.44999998808,0.30000001192,-3.60000038147,2160,880,0,318,0,0,0,1
pet,0.30000001192,0,-1.14999997616,2161,881,0,318,0,0,0,1
pet,0.30000001192,0,-2,2162,882,0,318,0,0,0,1
pet,0.1400000006,0,-1.14999997616,2163,883,0,318,0,0,0,1
pet,0.44999998808,-0.69999998808,-1.5,2164,884,0,318,0,0,0,1
item,0,-1,-0.5,2171,893,15,15,-2.61799383163,0,0,0.75
actor,-0.61000001431,-0.05000000075,-0.86000001431,2177,898,2,414,3.1400001049,0,0,0
override,1.29999995232,0,0,2180,901,0,215,0,0,0,0.25
override,1.70000004768,-1,-0.80000001192,2181,902,0,215,0,0,0,0
item,1,0,-0.25,2183,904,15,15,-2.61799383163,0,0,0.34999999404
creature,0,0,0.10000000149,2187,907,9,415,0.17453292012,0,0,0.40000000596
creature,0,0,0.5,2188,908,9,415,0.17453292012,0,0,0.60000002384
override,-2.79999995232,-3.79999995232,0.5,2189,909,0,6,0,0,0,0.25
override,0,0.20000000298,-1.60000002384,2190,910,0,170,0,0,0,0
mount,0,0,0,2191,911,9,6,0,0,0,0.20000000298
rider,0,0,0,2192,911,0,170,0,0,0,0
unwrapped,0,0,1.25,2201,920,8,6,0,0,0,0.25
wrapped,0,0,-0.5,2202,920,0,1,0,0,0,0
player-rider,0,0,0,2203,920,0,170,0,0,0,0
pet,0.05000000075,0,-2.09999990463,2205,922,0,309,0.15999999642,0,0,1
creature,0,0,0,2216,933,9,192,0.17453292012,0,0,1
mount,0,0,0,2217,934,9,6,0,0,0,0.20000000298
rider,0,0,0,2218,934,0,170,0,0,0,0
creature,0,0,0.10000000149,2219,935,9,14,0.00174532924,0,0,0.40000000596
override,0,0,0,2220,936,0,170,0.10000000149,0,0,0.25
player,0,0,0,2221,937,2,170,-0.95993107557,0,0,1
tauren-male,0,0,0.10000000149,2222,937,2,170,-0.95993107557,0,0,0.28999999166
gnome,0,0,0.02999999933,2223,937,2,170,-0.95993107557,0,0,2.04999995232
dwarf-male,0,0,0.03999999911,2224,937,0,174,-0.95993107557,0,0,4.80000019073
scourge-male,0,0,0,2225,937,2,174,-0.95993107557,0,0,19
pandaren,0,0,0.0700000003,2226,937,2,170,-0.95993107557,0,0,0.37000000477
worgen-male,0,0,-0.03999999911,2227,937,2,170,-0.95993107557,0,0,0.20000000298
draenei-male,0,0,0.1400000006,2228,937,2,170,-0.95993107557,0,0,0.49000000954
goblin-male,0,0,0.01999999955,2229,937,2,170,-0.95993107557,0,0,6.30000019073
goblin-female,0,0,0.03999999911,2230,937,2,170,-0.95993107557,0,0,4
orc,0,0,0.05999999866,2231,937,2,170,-0.95993107557,0,0,0.33000001311
tauren-female,0,0,0.10000000149,2232,937,2,170,-0.95993107557,0,0,0.41999998689
troll-male,0,0,-0.05999999866,2233,937,2,170,-0.95993107557,0,0,0.07999999821
troll-female,0,0,0,2234,937,2,170,-0.95993107557,0,0,0.64999997616
scourge-female,0,0,-0.00999999978,2235,937,2,170,-0.95993107557,0,0,3.29999995232
lightforgeddraenei-male,0,0,0.12999999523,2236,937,2,170,-0.95993107557,0,0,0.49000000954
lightforgeddraenei-female,0,0,0.03999999911,2237,937,2,170,-0.95993107557,0,0,0.80000001192
highmountaintauren-male,0,0,0.10000000149,2238,937,2,170,-0.95993107557,0,0,0.28999999166
highmountaintauren-female,0,0,0.10000000149,2239,937,2,170,-0.95993107557,0,0,0.41999998689
zandalaritroll,0,0,0.05000000075,2240,937,2,170,-0.95993107557,0,0,0.86000001431
kultiran-male,0,0,0.01999999955,2241,937,2,170,-0.95993107557,0,0,0.49000000954
magharorc-male,0,0,0.1099999994,2242,937,2,170,-0.95993107557,0,0,0.33000001311
kultiran-female,0,0,0,2243,937,2,170,-0.95993107557,0,0,1.12000000477
magharorc-female,0,0,0.05000000075,2244,937,2,170,-0.95993107557,0,0,0.18000000715
darkirondwarf-male,0,0,0.0700000003,2245,937,2,174,-0.95993107557,0,0,4.94999980927
worgen-female,0,0,0,2246,937,2,170,-0.95993107557,0,0,1.20000004768
draenei-female,0,0,0.05000000075,2247,937,2,170,-0.95993107557,0,0,1.00999999046
vulpera-female,-0.12999999523,0.20000000298,0.03999999911,2248,937,2,174,-0.95993107557,0,0,10
vulpera-male,-0.12999999523,0.20000000298,0.03999999911,2249,937,2,174,-0.95993107557,0,0,9
mechagnome-male,0,0,0.02999999933,2250,937,2,170,-0.95993107557,0,0,1.79999995232
mechagnome-female,0,0,0.02999999933,2251,937,2,170,-0.95993107557,0,0,1.29999995232
dracthyr,-0.17000000179,0,0.15000000596,2252,937,2,170,-0.95993107557,0,0,0.25
dracthyr-alt,0,0,0,2253,937,2,170,-0.95993107557,0,0,0
earthendwarf-male,0.15000000596,0,0.03999999911,2254,937,0,174,-0.95993107557,0,0,3.79999995232
item,0,0,-0.5,2255,938,15,15,-2.61799383163,0,0,0.55000001192
unwrapped,0,0,2.84999990463,2256,939,8,245,0,0,0,-0.25
wrapped,0,0,-0.5,2257,939,0,246,0,0,0,0
pet,-10,-0.80000001192,2.75,2258,940,8,11,2.51327419281,0,0,1.20000004768
item,1,1,1.35000002384,2262,942,15,15,-2.61799383163,0,0,0.25
creature,0,0,0.30000001192,2265,945,9,14,0.17453292012,0,0,0.10000000149
item,0.75,0,-0.5,2266,946,15,15,-2.61799383163,0,0,0.40000000596
item,0.15000000596,0,-0.5,2267,947,15,15,-2.61799383163,0,0,0.44999998808
item,1,0,-1,2268,948,15,15,-2.61799383163,0,0,0.5
item,0.25,0,-0.25,2269,949,15,15,-2.61799383163,0,0,0.40000000596
item,0.15000000596,0,-0.34999999404,2270,950,15,15,-2.61799383163,0,0,0.5
item,-0.20000000298,0,0,2271,951,15,15,-2.61799383163,0,0,0.30000001192
item,0.5,0,-0.80000001192,2272,952,15,15,-2.61799383163,0,0,0.40000000596
earthendwarf,0,0,0,2273,727,2,260,-0.95993107557,0,0,0
earthendwarf-female,0,0,0,2274,727,2,261,-0.95993107557,0,0,0
earthendwarf-female,0,0,0,2275,430,2,216,-0.95993107557,0,0,0
creature,0,0,-3,2276,953,9,417,0.17453292012,0,0,0.44999998808
creature,0,0,0,2277,954,9,14,0.17453292012,0,0,0.44999998808
player,0,0,0,2278,955,2,170,2.09439516068,0,0,1
tauren-male,0,0,0.10000000149,2279,955,2,170,2.09439516068,0,0,0.28999999166
gnome,0,0,0.02999999933,2280,955,2,170,2.09439516068,0,0,2.04999995232
dwarf-male,0,0,0.03999999911,2281,955,0,174,2.09439516068,0,0,4.80000019073
scourge-male,0,0,0,2282,955,2,174,2.09439516068,0,0,19
pandaren,0,0,0.0700000003,2283,955,2,170,2.09439516068,0,0,0.37000000477
worgen-male,0,0,-0.03999999911,2284,955,2,170,2.09439516068,0,0,0.20000000298
draenei-male,0,0,0.1400000006,2285,955,2,170,2.09439516068,0,0,0.49000000954
goblin-male,0,0,0.01999999955,2286,955,2,170,2.09439516068,0,0,6.30000019073
goblin-female,0,0,0.03999999911,2287,955,2,170,2.09439516068,0,0,4
orc,0,0,0.05999999866,2288,955,2,170,2.09439516068,0,0,0.33000001311
tauren-female,0,0,0.10000000149,2289,955,2,170,2.09439516068,0,0,0.41999998689
troll-male,0,0,-0.05999999866,2290,955,2,170,2.09439516068,0,0,0.07999999821
troll-female,0,0,0,2291,955,2,170,2.09439516068,0,0,0.64999997616
scourge-female,0,0,-0.00999999978,2292,955,2,170,2.09439516068,0,0,3.29999995232
lightforgeddraenei-male,0,0,0.12999999523,2293,955,2,170,2.09439516068,0,0,0.49000000954
lightforgeddraenei-female,0,0,0.03999999911,2294,955,2,170,2.09439516068,0,0,0.80000001192
highmountaintauren-male,0,0,0.10000000149,2295,955,2,170,2.09439516068,0,0,0.28999999166
highmountaintauren-female,0,0,0.10000000149,2296,955,2,170,2.09439516068,0,0,0.41999998689
zandalaritroll,0,0,0.05000000075,2297,955,2,170,2.09439516068,0,0,0.86000001431
kultiran-male,0,0,0.01999999955,2298,955,2,170,2.09439516068,0,0,0.49000000954
magharorc-male,0,0,0.1099999994,2299,955,2,170,2.09439516068,0,0,0.33000001311
kultiran-female,0,0,0,2300,955,2,170,2.09439516068,0,0,1.12000000477
magharorc-female,0,0,0.05000000075,2301,955,2,170,2.09439516068,0,0,0.18000000715
darkirondwarf-male,0,0,0.0700000003,2302,955,2,174,2.09439516068,0,0,4.94999980927
worgen-female,0,0,0,2303,955,2,170,2.09439516068,0,0,1.20000004768
draenei-female,0,0,0.05000000075,2304,955,2,170,2.09439516068,0,0,1.00999999046
vulpera-female,-0.12999999523,0.20000000298,0.03999999911,2305,955,2,174,2.09439516068,0,0,10
vulpera-male,-0.12999999523,0.20000000298,0.03999999911,2306,955,2,174,2.09439516068,0,0,9
mechagnome-male,0,0,0.02999999933,2307,955,2,170,2.09439516068,0,0,1.79999995232
mechagnome-female,0,0,0.02999999933,2308,955,2,170,2.09439516068,0,0,1.29999995232
dracthyr,-0.17000000179,0,0.15000000596,2309,955,2,170,2.09439516068,0,0,0.25
dracthyr-alt,0,0,0,2310,955,2,170,2.09439516068,0,0,1
earthendwarf-male,0.15000000596,0,0.03999999911,2311,955,0,174,2.09439516068,0,0,3.79999995232
item,0.25,0,0,2312,956,15,15,-2.61799383163,0,0,0.37000000477
unwrapped,0,0,1.5,2313,957,9,6,0,0,0,0.10000000149
wrapped,0,0,-0.5,2314,957,0,1,0,0,0,0
player-rider,0,0,0,2315,957,0,170,0,0,0,0
item,0.20000000298,0,-0.25,2316,958,15,15,-2.61799383163,0,0,0.30000001192
unwrapped,0,0,3,2317,959,8,245,0,0,0,0
wrapped,0,0,-0.5,2318,959,0,246,0,0,0,0
item,0.15000000596,0,0,2325,965,15,15,-2.61799383163,0,0,1
item,1,0,-0.5,2326,966,15,15,-2.61799383163,0,0,0.30000001192
mount,0,0,0,2328,968,0,6,0,0,0,0.25
player-rider,0,0,0,2329,968,0,170,0,0,0,0
pet,0,0,0,2331,969,0,425,0,0,0,0
player,0,0,0,2333,970,2,170,-0.95993107557,0,0,0
tauren,-0.15000000596,0.15000000596,0,2334,970,2,184,-0.95993107557,0,0,0
highmountaintauren,-0.15000000596,0.15000000596,0,2335,970,2,184,-0.95993107557,0,0,0
zandalaritroll,0,0,0,2336,970,2,180,-0.95993107557,0,0,0
kultiran,0,0,0,2337,970,2,176,-0.95993107557,0,0,0
magharorc,-0.10000000149,0.15000000596,0,2338,970,2,172,-0.95993107557,0,0,0
druid-bear-form,0,0,0,2339,970,2,170,-0.95993107557,0,0,0.44999998808
druid-cat-form,0,0,0,2340,970,2,170,-0.95993107557,0,0,0.30000001192
dracthyr,-0.5,0.80000001192,0,2341,970,2,171,-0.95993107557,0,0,0
draenei,-0.25,0.40000000596,0,2342,970,2,166,-0.95993107557,0,0,0
lightforgeddraenei,-0.25,0.40000000596,0,2343,970,2,166,-0.95993107557,0,0,0
orc,-0.10000000149,0.15000000596,0,2344,970,2,172,-0.95993107557,0,0,0
worgen,0,0,0,2345,970,2,148,-0.95993107557,0,0,0.15000000596
troll,0,0,0,2346,970,2,43,-0.95993107557,0,0,0
pandaren,0,0,0,2347,970,2,197,-0.95993107557,0,0,0
tauren-female,-0.15000000596,0.15000000596,0,2348,970,2,164,-0.95993107557,0,0,0
highmountaintauren-female,-0.15000000596,0.15000000596,0,2349,970,2,164,-0.95993107557,0,0,0
goblin,0,0,0,2350,970,2,198,-0.95993107557,0,0,0
gnome,0,0,0,2351,970,2,199,-0.95993107557,0,0,0
mechagnome,0,0,0,2352,970,2,201,-0.95993107557,0,0,0
dwarf,0,0,0,2353,970,2,179,-0.95993107557,0,0,0
scourge,0,0,0,2354,970,2,189,-0.95993107557,0,0,0
dracthyr-alt,0,0,0,2355,970,2,170,-0.95993107557,0,0,0
draenei-female,0,0,0,2356,970,2,166,-0.95993107557,0,0,0
lightforgeddraenei-female,0,0,0,2357,970,2,166,-0.95993107557,0,0,0
human,0,0,0,2358,970,2,163,-0.95993107557,0,0,0
human-female,-0.05000000075,0,0,2359,970,2,163,-0.95993107557,0,0,0
worgen-alt,0,0,0,2360,970,2,163,-0.95993107557,0,0,0
worgen-alt-female,-0.05000000075,0,0,2361,970,2,163,-0.95993107557,0,0,0
dwarf-female,0,0,0,2362,970,2,216,-0.95993107557,0,0,0
darkirondwarf,0,0,0,2363,970,2,179,-0.95993107557,0,0,0
darkirondwarf-female,0,0,0,2364,970,2,216,-0.95993107557,0,0,0
voidelf,0,0,0,2365,970,2,217,-0.95993107557,0,0,0
bloodelf,0,0,0,2366,970,2,217,-0.95993107557,0,0,0
voidelf-female,0,0,0,2367,970,2,218,-0.95993107557,0,0,0
bloodelf-female,0,0,0,2368,970,2,218,-0.95993107557,0,0,0
vulpera,0,0,0,2369,970,2,219,-0.95993107557,0,0,0
nightborne,0,0,0,2370,970,2,220,-0.95993107557,0,0,0
nightelf,0,0,0,2371,970,2,221,-0.95993107557,0,0,0
fanfare,0,0,-0.25,2372,970,2,170,-0.95993107557,0,0,0
earthendwarf,0,0,0,2373,970,2,179,-0.95993107557,0,0,0
earthendwarf-female,0,0,0,2374,970,2,216,-0.95993107557,0,0,0
actor,0,0,0,2375,971,0,0,0,0,0,0
decor,0,0,0,2376,972,0,170,0,0,0,0
fanfare,0,0,0,2377,972,0,170,0,0,0,0
creature,0,0,0,2378,973,9,416,0.17453292012,0,0,0.20000000298
override,0.20000000298,-1.10000002384,0,2381,976,0,170,0,0,0,0
player,0,0,0,2382,977,2,170,-0.95993107557,0,0,1
tauren-male,0,0,0.10000000149,2383,977,2,170,-0.95993107557,0,0,0.28999999166
gnome,0,0,0.02999999933,2384,977,2,170,-0.95993107557,0,0,2.04999995232
dwarf-male,0,0,0.03999999911,2385,977,0,174,-0.95993107557,0,0,4.80000019073
scourge-male,0,0,0,2386,977,2,174,-0.95993107557,0,0,19
pandaren,0,0,0.0700000003,2387,977,2,170,-0.95993107557,0,0,0.37000000477
worgen-male,0,0,-0.03999999911,2388,977,2,170,-0.95993107557,0,0,0.20000000298
draenei-male,0,0,0.1400000006,2389,977,2,170,-0.95993107557,0,0,0.49000000954
goblin-male,0,0,0.01999999955,2390,977,2,170,-0.95993107557,0,0,6.30000019073
goblin-female,0,0,0.03999999911,2391,977,2,170,-0.95993107557,0,0,4
orc,0,0,0.05999999866,2392,977,2,170,-0.95993107557,0,0,0.33000001311
tauren-female,0,0,0.10000000149,2393,977,2,170,-0.95993107557,0,0,0.41999998689
troll-male,0,0,-0.05999999866,2394,977,2,170,-0.95993107557,0,0,0.07999999821
troll-female,0,0,0,2395,977,2,170,-0.95993107557,0,0,0.64999997616
scourge-female,0,0,-0.00999999978,2396,977,2,170,-0.95993107557,0,0,3.29999995232
lightforgeddraenei-male,0,0,0.12999999523,2397,977,2,170,-0.95993107557,0,0,0.49000000954
lightforgeddraenei-female,0,0,0.03999999911,2398,977,2,170,-0.95993107557,0,0,0.80000001192
highmountaintauren-male,0,0,0.10000000149,2399,977,2,170,-0.95993107557,0,0,0.28999999166
highmountaintauren-female,0,0,0.10000000149,2400,977,2,170,-0.95993107557,0,0,0.41999998689
zandalaritroll,0,0,0.05000000075,2401,977,2,170,-0.95993107557,0,0,0.86000001431
kultiran-male,0,0,0.01999999955,2402,977,2,170,-0.95993107557,0,0,0.49000000954
magharorc-male,0,0,0.1099999994,2403,977,2,170,-0.95993107557,0,0,0.33000001311
kultiran-female,0,0,0,2404,977,2,170,-0.95993107557,0,0,1.12000000477
magharorc-female,0,0,0.05000000075,2405,977,2,170,-0.95993107557,0,0,0.18000000715
darkirondwarf-male,0,0,0.0700000003,2406,977,2,174,-0.95993107557,0,0,4.94999980927
worgen-female,0,0,0,2407,977,2,170,-0.95993107557,0,0,1.20000004768
draenei-female,0,0,0.05000000075,2408,977,2,170,-0.95993107557,0,0,1.00999999046
vulpera-female,-0.12999999523,0.20000000298,0.03999999911,2409,977,2,174,-0.95993107557,0,0,10
vulpera-male,-0.12999999523,0.20000000298,0.03999999911,2410,977,2,174,-0.95993107557,0,0,9
mechagnome-male,0,0,0.02999999933,2411,977,2,170,-0.95993107557,0,0,1.79999995232
mechagnome-female,0,0,0.02999999933,2412,977,2,170,-0.95993107557,0,0,1.29999995232
dracthyr,-0.17000000179,0,0.10000000149,2413,977,2,170,-0.95993107557,0,0,0.21999999881
dracthyr-alt,0,0,0,2414,977,2,170,-0.95993107557,0,0,1
earthendwarf-male,0.15000000596,0,0,2415,977,0,174,-0.95993107557,0,0,2.79999995232
creature,0,0,0.5,2418,978,9,0,0.17453292012,0,0,0.1400000006
item,-0.30000001192,0,-0.5,2419,979,15,15,-2.61799383163,0,0,0.40000000596
item,1,0,0.64999997616,2420,980,15,15,-2.61799383163,0,0,0.37000000477
creature,0,0,0.10000000149,2421,981,8,14,0.17453292012,0,0,0.40000000596
creature,0,0,0.30000001192,2423,983,9,14,0.17453292012,0,0,0.15000000596
creature,0,0,0,2424,984,8,419,0,0,0,0.44999998808
mount,0,0,0,2462,989,0,6,0,0,0,0.25
player-rider,0,0,0,2463,989,0,170,0,0,0,0
pet,0,0,0,2464,990,0,425,0,0,0,0
player,0,0,0,2465,991,2,170,-0.95993107557,0,0,0
tauren,-0.15000000596,0.15000000596,0,2466,991,2,184,-0.95993107557,0,0,0
highmountaintauren,-0.15000000596,0.15000000596,0,2467,991,2,184,-0.95993107557,0,0,0
zandalaritroll,0,0,0,2468,991,2,180,-0.95993107557,0,0,0
kultiran,0,0,0,2469,991,2,176,-0.95993107557,0,0,0
magharorc,-0.10000000149,0.15000000596,0,2470,991,2,172,-0.95993107557,0,0,0
druid-bear-form,0,0,0,2471,991,2,170,-0.95993107557,0,0,0.44999998808
druid-cat-form,0,0,0,2472,991,2,170,-0.95993107557,0,0,0.30000001192
dracthyr,-0.5,0.80000001192,0,2473,991,2,171,-0.95993107557,0,0,0
draenei,-0.25,0.40000000596,0,2474,991,2,166,-0.95993107557,0,0,0.10000000149
lightforgeddraenei,-0.25,0.40000000596,0,2475,991,2,166,-0.95993107557,0,0,0
orc,-0.10000000149,0.15000000596,0,2476,991,2,172,-0.95993107557,0,0,0
worgen,0,0,0,2477,991,2,148,-0.95993107557,0,0,0.25
troll,0,0,0,2478,991,2,43,-0.95993107557,0,0,0
pandaren,0,0,0,2479,991,2,197,-0.95993107557,0,0,0.20000000298
tauren-female,-0.15000000596,0.15000000596,0,2480,991,2,164,-0.95993107557,0,0,0
