Name_lang,Description_lang,ID,Pos_0,Pos_1,Pos_2,PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,Field_10_0_0_45141_012,UiWidgetSetID,UiTextureKitID,Field_9_1_0_38783_017,Importance,Icon
"Warsong Labor Camp",,1268,1575.9100341797,-2463.9399414062,98.55010223389,0,0,0,516,0,0,0,0,1,422,0,0,0,0,0,0,7
"Ariden's Camp",,1287,-10443.299804688,-2141.1000976562,90.77940368652,0,0,0,516,0,0,0,0,0,2697,0,0,0,0,0,0,7
"Deadwind Ravine",,1288,-10572,-1841.0500488281,109.04900360107,0,0,0,516,0,0,0,0,0,2697,0,0,0,0,0,0,7
"Sleeping Gorge",,1289,-10740.799804688,-1973.6800537109,134.63200378418,0,0,0,516,0,0,0,0,0,2938,0,0,0,0,0,0,7
"Chillwind Camp",,1307,921.05401611328,-1421.4599609375,66.55239868164,0,0,0,517,0,0,0,0,0,197,0,0,0,0,0,2,7
"Dun Baldar",,1328,693.09497070313,-19.19700050354,51.12020111084,0,0,0,516,0,0,0,0,30,0,0,0,0,0,0,0,7
"Stonehearth Bunker","Alliance Controlled",1347,-160.16999816895,-454.10699462891,50.42359924316,0,15038,0,644,0,0,0,0,30,0,1364,0,0,0,0,0,11
"Stormpike Aid Station","Alliance Controlled",1348,640.26098632813,-18.66609954834,51.6987991333,0,14864,0,644,0,0,0,0,30,0,1325,0,0,0,0,0,15
"Iceblood Graveyard","Horde Controlled",1349,-531.31597900391,-405.58401489258,30.74939918518,0,14872,0,644,0,0,0,0,30,0,1347,0,0,0,0,0,13
"Stonehearth Graveyard","Alliance Controlled",1350,65.98249816895,-415.57299804688,49.32780075073,0,15056,0,644,0,0,0,0,30,0,1302,0,0,0,0,0,15
"Frostwolf Relief Hut","Horde Controlled",1351,-1415.0500488281,-305.98599243164,93.22660064697,0,15073,0,644,0,0,0,0,30,0,1330,0,0,0,0,0,13
"Dun Baldar North Bunker",Destroyed,1352,678.07598876953,-137.37800598145,76.07569885254,0,15187,0,644,0,0,0,0,30,-1,1371,0,0,0,0,0,6
"Dun Baldar North Bunker","In Conflict",1353,678.43701171875,-137.0950012207,76.0671005249,0,15007,0,644,0,0,0,0,30,0,1375,0,0,0,0,0,9
"Dun Baldar North Bunker","In Conflict",1354,678.37097167969,-137.13999938965,76.06800079346,0,15059,0,644,0,0,0,0,30,0,1379,0,0,0,0,0,12
"Dun Baldar South Bunker",Destroyed,1355,557.85797119141,-88.13939666748,63.75469970703,0,15188,0,644,0,0,0,0,30,-1,1370,0,0,0,0,0,6
"Dun Baldar South Bunker","In Conflict",1356,557.84899902344,-88.28269958496,63.71099853516,0,14939,0,644,0,0,0,0,30,0,1374,0,0,0,0,0,9
"Dun Baldar South Bunker","In Conflict",1357,557.75201416016,-88.24320220947,63.75540161133,0,14873,0,644,0,0,0,0,30,0,1378,0,0,0,0,0,12
"Coldtooth Mine","Alliance Controlled",1358,-948.30902099609,-193.2859954834,99.48829650879,0,14874,0,644,0,0,0,0,30,0,1355,0,0,0,0,0,3
"Coldtooth Mine","Kobold Controlled",1359,-948.5419921875,-193.07899475098,99.57520294189,0,14940,0,644,0,0,0,0,30,0,1357,0,0,0,0,0,1
"East Frostwolf Tower",Destroyed,1362,-1311.2199707031,-316.56399536133,127.97899627686,0,15076,0,644,0,0,0,0,30,0,1366,0,0,0,0,0,6
"East Frostwolf Tower","In Conflict",1363,-1311.4000244141,-317.1960144043,127.9049987793,0,14875,0,644,0,0,0,0,30,-1,1388,0,0,0,0,0,9
"East Frostwolf Tower","In Conflict",1364,-1311.4699707031,-317.24099731445,127.89399719238,0,15075,0,644,0,0,0,0,30,-1,1393,0,0,0,0,0,12
"Frostwolf Graveyard","Alliance Controlled",1368,-1083.5400390625,-307.43301391602,57.77959823608,0,15230,0,644,0,0,0,0,30,0,1337,0,0,0,0,0,15
"Frostwolf Graveyard","In Conflict",1369,-1083.4899902344,-307.61700439453,57.79339981079,0,15068,0,644,0,0,0,0,30,-1,1339,0,0,0,0,0,4
"Frostwolf Graveyard","In Conflict",1370,-1083.6700439453,-307.43600463867,57.76969909668,0,14886,0,644,0,0,0,0,30,0,1340,0,0,0,0,0,14
"Frostwolf Relief Hut","Alliance Controlled",1371,-1414.9300537109,-305.60198974609,93.18849945068,0,15231,0,644,0,0,0,0,30,0,1329,0,0,0,0,0,15
"Frostwolf Relief Hut","In Conflict",1372,-1414.7900390625,-306.01800537109,93.24680328369,0,14834,0,644,0,0,0,0,30,0,1332,0,0,0,0,0,14
"Frostwolf Relief Hut","In Conflict",1373,-1414.8900146484,-306.05599975586,93.24530029297,0,14993,0,644,0,0,0,0,30,0,1331,0,0,0,0,0,4
"Iceblood Graveyard","Alliance Controlled",1374,-531.34399414063,-405.27301025391,30.76469993591,0,15020,0,644,0,0,0,0,30,0,1346,0,0,0,0,0,15
"Iceblood Graveyard","In Conflict",1375,-531.40197753906,-405.32598876953,30.76199913025,0,14829,0,644,0,0,0,0,30,0,1348,0,0,0,0,0,4
"Iceblood Tower",Destroyed,1377,-560.29998779297,-271.43899536133,87.90200042725,0,15080,0,644,0,0,0,0,30,-1,1368,0,0,0,0,0,6
"Iceblood Tower","In Conflict",1378,-560.26098632813,-271.52801513672,87.89070129395,0,14954,0,644,0,0,0,0,30,-1,1395,0,0,0,0,0,12
"Iceblood Tower","In Conflict",1379,-560.3759765625,-271.28100585938,87.92320251465,0,15061,0,644,0,0,0,0,30,-1,1390,0,0,0,0,0,9
"Icewing Bunker",Destroyed,1380,209.10099792481,-367.83700561523,68.49810028076,0,14909,0,644,0,0,0,0,30,-1,1372,0,0,0,0,0,6
"Icewing Bunker","In Conflict",1381,208.78500366211,-367.93798828125,68.59670257568,0,15054,0,644,0,0,0,0,30,0,1376,0,0,0,0,0,9
"Icewing Bunker","In Conflict",1382,209.02299499512,-368.03399658203,68.48020172119,0,14887,0,644,0,0,0,0,30,0,1380,0,0,0,0,0,12
"Irondeep Mine","Horde Controlled",1383,801.66101074219,-330.01501464844,86.71790313721,0,14835,0,644,0,0,0,0,30,0,1359,0,0,0,0,0,2
"Irondeep Mine","Trogg Controlled",1384,801.40997314453,-330.12799072266,86.63120269775,0,15018,0,644,0,0,0,0,30,0,1360,0,0,0,0,0,1
"Snowfall Graveyard","Alliance Controlled",1386,-202.96299743652,-112.57499694824,78.49210357666,0,14856,0,644,0,0,0,0,30,0,1341,0,0,0,0,0,15
"Snowfall Graveyard","In Conflict",1387,-203.15299987793,-112.58699798584,78.49320220947,0,15189,0,644,0,0,0,0,30,0,1344,0,0,0,0,0,14
"Snowfall Graveyard","In Conflict",1388,-203.08999633789,-112.59799957275,78.49269866943,0,14836,0,644,0,0,0,0,30,0,1343,0,0,0,0,0,4
"Stonehearth Bunker",Destroyed,1389,-160.26400756836,-454.19799804688,50.4222984314,0,14984,0,644,0,0,0,0,30,-1,1373,0,0,0,0,0,6
"Stonehearth Bunker","In Conflict",1390,-160.16900634766,-454.07598876953,50.42390060425,0,15032,0,644,0,0,0,0,30,0,1377,0,0,0,0,0,9
"Stonehearth Bunker","In Conflict",1391,-160.40299987793,-454.18301391602,50.4216003418,0,15190,0,644,0,0,0,0,30,0,1381,0,0,0,0,0,12
"Stonehearth Graveyard","Horde Controlled",1392,65.9149017334,-415.56201171875,49.33340072632,0,15208,0,644,0,0,0,0,30,0,1301,0,0,0,0,0,13
"Stonehearth Graveyard","In Conflict",1393,65.89070129395,-415.55099487305,49.33449935913,0,14933,0,644,0,0,0,0,30,0,1304,0,0,0,0,0,4
"Stonehearth Graveyard","In Conflict",1394,65.88890075684,-415.61599731445,49.34310150146,0,14896,0,644,0,0,0,0,30,0,1303,0,0,0,0,0,14
"Stormpike Aid Station","Horde Controlled",1395,641.5009765625,-17.39970016479,51.5098991394,0,15191,0,644,0,0,0,0,30,0,1327,0,0,0,0,0,13
"Stormpike Aid Station","In Conflict",1396,640.90802001953,-18.18670082092,51.80279922485,0,14994,0,644,0,0,0,0,30,0,1326,0,0,0,0,0,4
"Stormpike Aid Station","In Conflict",1397,640.69897460938,-18.10779953003,51.72240066528,0,15034,0,644,0,0,0,0,30,0,1328,0,0,0,0,0,14
"Stormpike Graveyard","Horde Controlled",1398,666.64202880859,-305.5419921875,30.29089927673,0,14897,0,644,0,0,0,0,30,0,1334,0,0,0,0,0,13
"Stormpike Graveyard","In Conflict",1399,666.69897460938,-305.53298950195,30.29089927673,0,15074,0,644,0,0,0,0,30,0,1335,0,0,0,0,0,4
"Stormpike Graveyard","In Conflict",1400,666.57098388672,-305.43200683594,30.29089927673,0,14944,0,644,0,0,0,0,30,0,1336,0,0,0,0,0,14
"Tower Point",Destroyed,1405,-759.18597412109,-348.19000244141,104.58100128174,0,14922,0,644,0,0,0,0,30,-1,1367,0,0,0,0,0,6
"Tower Point","In Conflict",1406,-759.14099121094,-348.11999511719,104.59100341797,0,14914,0,644,0,0,0,0,30,-1,1394,0,0,0,0,0,12
"Tower Point","In Conflict",1407,-759.26599121094,-348.04400634766,104.58799743652,0,14995,0,644,0,0,0,0,30,-1,1389,0,0,0,0,0,9
"Camp Taurajo",,1469,-2352.6599121094,-1921.6700439453,95.7825012207,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,3,5
"Splintertree Post",,1471,2286.4099121094,-2564.669921875,105.47899627686,0,0,0,517,0,0,0,0,1,331,0,0,0,0,0,3,0
"The Swarming Pillar",,1472,-7066.7900390625,731.85198974609,67.26999664307,0,53948,0,516,0,0,0,0,1,3425,0,0,0,0,0,0,7
"Bones of Grakkarond",,1473,-7234.6098632812,874.22399902344,0.28585198522,0,53948,0,516,0,0,0,0,1,3425,0,0,0,0,0,0,7
"Woodpaw Den",,1475,-4835.2001953125,863.04797363281,137.04800415039,0,0,0,516,0,0,0,0,1,1101,0,0,0,0,0,0,7
"Revantusk Village",,1507,-573.458984375,-4590.509765625,10.41250038147,0,0,0,517,0,0,0,0,0,307,0,0,0,0,0,2,0
"Thorium Point",,1508,-6513.6801757812,-1142.7600097656,309.81799316406,0,0,0,516,0,0,0,0,0,1442,0,0,0,0,0,0,7
"Mor'shan Base Camp",,1512,1035.1300048828,-2113.3400878906,122.94499969482,0,0,0,516,0,0,0,0,1,1703,0,0,0,0,0,0,7
"Silverwing Grove",,1513,1462.4799804688,-1858.9300537109,123.55000305176,0,0,0,516,0,0,0,0,1,422,0,0,0,0,0,0,7
"West Frostwolf Tower","Horde Controlled",1527,-1288.9000244141,-256.6130065918,127.77899932861,0,14839,0,644,0,0,0,0,30,-1,1382,0,0,0,0,0,10
"West Frostwolf Tower",Destroyed,1528,-1288.9200439453,-256.62899780273,127.78199768066,0,14991,0,644,0,0,0,0,30,-1,1365,0,0,0,0,0,6
"West Frostwolf Tower","In Conflict",1529,-1288.0200195312,-256.50799560547,127.77200317383,0,15052,0,644,0,0,0,0,30,-1,1392,0,0,0,0,0,12
"West Frostwolf Tower","In Conflict",1530,-1288.0899658203,-256.70199584961,127.797996521,0,14838,0,644,0,0,0,0,30,-1,1387,0,0,0,0,0,9
"Pre-alliance POI test",,1550,451.37200927734,-127.12000274658,7.10504007339,0,21439,0,0,0,0,0,0,30,-1,0,0,0,0,0,0,0
"The Weeping Cave",,1551,2249.6101074219,-2389.6298828125,59.80130004883,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,7
"Wildpaw Cavern",,1568,-1436.0999755859,-455.65100097656,70.51679992676,0,0,0,516,0,0,0,0,30,2978,0,0,0,0,0,0,7
"Icewing Cavern",,1569,276.05599975586,61.15169906616,20.33970069885,0,0,0,516,0,0,0,0,30,2959,0,0,0,0,0,0,7
"Yojamba Isle",,1588,-11874.599609375,1250.7299804688,11.27229976654,0,0,0,516,0,0,0,0,0,33,0,0,0,0,0,0,7
Stables,Neutral,1612,1181.5100097656,1185.6500244141,-45.50159835815,0,0,0,644,0,0,0,0,529,-1,5834,0,0,0,0,0,36
Blacksmith,Neutral,1618,988.69299316406,1012.8099975586,-32.09270095825,0,0,0,644,0,0,0,0,529,-1,8799,0,0,0,0,0,26
"Lumber Mill",Neutral,1623,812.71502685547,1182.2600097656,32.93899917603,0,0,0,644,0,0,0,0,529,-1,8805,0,0,0,0,0,21
"Gold Mine",Neutral,1628,1178.1500244141,822.6240234375,-87.90350341797,0,0,0,644,0,0,0,0,529,-1,8809,0,0,0,0,0,16
Farm,Neutral,1632,824.01501464844,826.69598388672,-57.70880126953,0,0,0,644,0,0,0,0,529,-1,8808,0,0,0,0,0,31
"Snowfall Graveyard",Uncontrolled,1682,-202.93200683594,-112.71600341797,78.4900970459,0,14925,0,644,0,0,0,0,30,-1,1966,0,0,0,0,0,8
"Misty Reed Post",,1683,-10854.799804688,-4093.4299316406,21.74349975586,0,0,0,517,0,0,0,0,0,300,0,0,0,0,0,0,7
"Brackenwall Village",,1684,-3132.9799804688,-2880.7099609375,34.71789932251,0,0,0,517,0,0,0,0,1,496,0,0,0,0,0,1,7
"Cenarion Hold",,1685,-6886.1499023438,718.39801025391,42.79800033569,0,53948,0,517,0,0,0,0,1,3425,0,0,0,0,0,3,0
"Twilight Base Camp",,1687,-6996.1499023438,1195.0100097656,11.49479961395,0,53948,0,516,0,0,0,0,1,2739,0,0,0,0,0,0,7
"Staghelm Point",,1688,-6517.490234375,97.55539703369,126.125,0,53948,0,516,0,0,0,0,1,3426,0,0,0,0,0,0,7
"Twilight's Run",,1689,-6310.1401367188,136.59100341797,15.45950031281,0,53948,0,516,0,0,0,0,1,3426,0,0,0,0,0,0,7
"Ortell's Hideout",,1690,-7586.169921875,226.39599609375,12.36610031128,0,53948,0,516,0,0,0,0,1,2744,0,0,0,0,0,0,7
"Bronzebeard Encampment",,1694,-8021.759765625,1105.8399658203,3.5487101078,0,53948,0,516,0,0,0,0,1,3427,0,0,0,0,0,0,7
"Under Attack",Winterspring,1696,6519.5698242188,-4117.1000976562,661.53601074219,0,15037,0,152,0,0,0,0,1,-1,2259,0,0,0,0,3,41
"Under Attack",Azshara,1697,3366.7900390625,-6226.8100585938,-15.31919956207,0,15002,0,152,0,0,0,0,1,-1,2260,0,0,0,0,3,41
"Under Attack","Blasted Lands",1698,-11456.900390625,-2981.4099121094,6.54801988602,0,14865,0,152,0,0,0,0,0,4,2261,0,0,0,0,3,41
"Under Attack","Burning Steppes",1699,-7741.1899414062,-2722.2099609375,178.00999450684,0,14869,0,152,0,0,0,0,0,46,2262,0,0,0,0,3,41
"Under Attack","Tanaris Desert",1700,-8277.1201171875,-3484.0900878906,17.72900009155,0,14870,0,152,0,0,0,0,1,-1,2263,0,0,0,0,3,41
"Under Attack","Eastern Plaguelands",1701,2414.5,-3919.2600097656,212.74099731445,0,14871,0,152,0,0,0,0,0,139,2264,0,0,0,0,3,41
"Ivar's Patch",,1702,1233.0500488281,1214.2800292969,52.58570098877,0,0,0,516,0,0,0,0,0,130,0,0,0,0,0,0,7
"Valgan's Field",,1703,908.75402832031,1255.6300048828,45.96860122681,0,0,0,516,0,0,0,0,0,227,0,0,0,0,0,0,7
"Silvermoon City",,1704,9504.23046875,-7297.8598632812,14.09290027618,0,0,0,541,0,0,0,0,530,3487,0,0,0,0,0,3,48
"Falconwing Square",,1705,9443.5703125,-6889.1801757812,21.44370079041,0,0,0,517,0,0,0,0,530,3665,0,0,0,0,0,3,7
"Sunstrider Isle",,1706,10251.200195312,-6243.669921875,20.7206993103,0,0,0,0,0,0,0,0,530,3431,0,0,0,0,0,0,7
"The Sunspire",,1707,10339.400390625,-6393.7998046875,65.25720214844,0,0,0,0,0,0,0,0,530,-1,0,0,0,0,0,0,7
"Sunsail Anchorage",,1708,8760.849609375,-6099.669921875,96.75689697266,0,0,0,0,0,0,0,0,530,3461,0,0,0,0,0,0,7
"Fairbreeze Village",,1709,8722.0595703125,-6675.3999023438,70.10659790039,0,0,0,517,0,0,0,0,530,3462,0,0,0,0,0,1,7
"Farstride Retreat",,1710,8986.2001953125,-7461.7001953125,157.45700073242,0,0,0,0,0,0,0,0,530,3464,0,0,0,0,0,0,7
Deatholme,,1711,6494.169921875,-6367.4799804688,44.86940002441,0,0,0,0,0,0,0,0,530,3500,0,0,0,0,0,0,7
"Windrunner Spire",,1712,7018.830078125,-5731.5,106.18599700928,0,0,0,0,0,0,0,0,530,3492,0,0,0,0,0,0,7
Tranquillien,,1713,7567.080078125,-6818.75,87.16120147705,0,0,0,517,0,0,0,0,530,3488,0,0,0,0,0,2,0
"Honor Hold",,1714,-715.96697998047,2670.6298828125,93.99620056152,0,0,0,541,0,0,0,0,530,3538,0,0,0,0,0,3,5
Thrallmar,,1715,138.90699768066,2703.5600585938,87.9095993042,0,0,0,541,0,0,0,0,530,3536,0,0,0,0,0,3,5
"The Stair of Destiny",,1716,-250.47200012207,1029.0100097656,54.32329940796,0,0,0,0,0,0,0,0,530,3539,0,0,0,0,0,0,7
"Throne of Kil'Jaeden",,1717,815.05902099609,2331.75,285.71099853516,0,0,0,0,0,0,0,0,530,3547,0,0,0,0,0,0,7
"Hellfire Citadel",,1718,-315.15798950195,3099.169921875,11.19110012054,0,0,0,0,0,0,0,0,530,-1,0,0,0,0,0,0,7
"Den of Haal'esh",,1719,-1105.5200195312,4200.5200195312,36.35210037231,0,0,0,0,0,0,0,0,530,3556,0,0,0,0,0,0,7
"Falcon Watch",,1720,-699.53399658203,4260.8901367188,50.83290100098,0,0,0,517,0,0,0,0,530,3554,0,0,0,0,0,3,0
"Ruins of Sha'naar",,1721,-236.26899719238,4935.25,32.49850082397,0,0,0,0,0,0,0,0,530,3551,0,0,0,0,0,0,7
"Clan Post",,1722,500.53698730469,3850.6201171875,194.01499938965,0,0,0,0,0,0,0,0,530,3555,0,0,0,0,0,0,7
"Pools of Aggonar",,1723,244.88900756836,3467.8601074219,61.52750015259,0,0,0,0,0,0,0,0,530,3553,0,0,0,0,0,0,7
Sandworm!,"A Silithyst beast has surfaced",1724,-6548.7202148438,1150.5100097656,-1.23684000969,0,15019,0,646,0,0,0,0,1,1377,2322,0,0,0,0,0,42
Sandworm!,"A Silithyst beast has surfaced",1725,-7786.009765625,978.81500244141,-2.90349006653,0,14906,0,646,0,0,0,0,1,1377,2323,0,0,0,0,0,42
Sandworm!,"A Silithyst beast has surfaced",1726,-7463.2998046875,1411.6999511719,3.70744991302,0,14913,0,646,0,0,0,0,1,1377,2324,0,0,0,0,0,42
Sandworm!,"A Silithyst beast has surfaced",1727,-7377.080078125,447.04598999023,4.53545999527,0,15194,0,646,0,0,0,0,1,1377,2325,0,0,0,0,0,42
"[DEPRECATED] Eastwall Tower",,1749,2562.3000488281,-4796.9599609375,138.25399780273,0,0,0,0,0,0,0,0,0,139,2361,0,0,0,0,0,0
"[DEPRECATED] Eastwall Tower","Alliance, Contested",1750,2562.0700683594,-4797.240234375,138.20700073242,0,0,0,0,0,0,0,0,0,139,2359,0,0,0,0,0,0
"[DEPRECATED] Eastwall Tower","Alliance, Progressing",1751,2562.1499023438,-4797.25,138.15600585938,0,0,0,0,0,0,0,0,0,139,2357,0,0,0,0,0,0
"[DEPRECATED] Eastwall Tower","Horde, Contested",1752,2561.7399902344,-4797.1401367188,138.46600341797,0,0,0,0,0,0,0,0,0,139,2360,0,0,0,0,0,0
"[DEPRECATED] Eastwall Tower","Horde, Progressing",1753,2561.9099121094,-4797.3198242188,138.2559967041,0,0,0,0,0,0,0,0,0,139,2358,0,0,0,0,0,0
"[DEPRECATED] Eastwall Tower",Horde,1754,2561.9599609375,-4796.83984375,138.53300476074,0,0,0,0,0,0,0,0,0,139,2356,0,0,0,0,0,0
"[DEPRECATED] Eastwall Tower",Alliance,1755,2562.0300292969,-4797.0200195312,138.37699890137,0,0,0,0,0,0,0,0,0,139,2354,0,0,0,0,0,0
"[DEPRECATED] Plaguewood Tower",,1756,2967.5300292969,-3034.3701171875,150.09100341797,0,0,0,0,0,0,0,0,0,139,2353,0,0,0,0,0,0
"[DEPRECATED] Plaguewood Tower","Alliance, Contested",1757,2967.5300292969,-3034.2900390625,150.07299804688,0,0,0,0,0,0,0,0,0,139,2366,0,0,0,0,0,0
"[DEPRECATED] Plaguewood Tower","Horde, Progressing",1760,2972.8898925781,-3034.5200195312,120.297996521,0,0,0,0,0,0,0,0,0,139,2369,0,0,0,0,0,0
"[DEPRECATED] Plaguewood Tower",Alliance,1761,2966.6899414062,-3033.8601074219,148.8390045166,0,0,0,0,0,0,0,0,0,139,2370,0,0,0,0,0,0
"[DEPRECATED] Plaguewood Tower",Horde,1762,2966.7199707031,-3034.0100097656,148.86999511719,0,0,0,0,0,0,0,0,0,139,2371,0,0,0,0,0,0
"[DEPRECATED] Northpass Tower",,1763,3170.2600097656,-4376.4501953125,139.63299560547,0,0,0,0,0,0,0,0,0,139,2352,0,0,0,0,0,0
"[DEPRECATED] Northpass Tower","Alliance, Contested",1764,3169.9899902344,-4376.5297851562,139.63299560547,0,0,0,0,0,0,0,0,0,139,2362,0,0,0,0,0,0
"[DEPRECATED] Northpass Tower","Horde, Contested",1765,3169.6499023438,-4376.6201171875,139.63299560547,0,0,0,0,0,0,0,0,0,139,2363,0,0,0,0,0,0
"[DEPRECATED] Northpass Tower","Alliance, Progressing",1766,3169.8798828125,-4376.3798828125,139.63299560547,0,0,0,0,0,0,0,0,0,139,2364,0,0,0,0,0,0
"[DEPRECATED] Northpass Tower","Horde, Progressing",1767,3169.8200683594,-4376.169921875,139.63299560547,0,0,0,0,0,0,0,0,0,139,2365,0,0,0,0,0,0
"[DEPRECATED] Northpass Tower",Alliance,1768,3169.1398925781,-4376.6201171875,139.63299560547,0,0,0,0,0,0,0,0,0,139,2372,0,0,0,0,0,0
"[DEPRECATED] Northpass Tower",Horde,1769,3168.7399902344,-4376.3701171875,139.63400268555,0,0,0,0,0,0,0,0,0,139,2373,0,0,0,0,0,0
"[DEPRECATED] Crown Guard Tower",,1770,1853.4799804688,-3723.2399902344,192.5059967041,0,0,0,0,0,0,0,0,0,139,2355,0,0,0,0,0,0
"[DEPRECATED] Crown Guard Tower","Alliance, Contested",1771,1853.3499755859,-3723.330078125,192.42999267578,0,0,0,0,0,0,0,0,0,139,2374,0,0,0,0,0,0
"[DEPRECATED] Crown Guard Tower","Horde, Contested",1772,1853.4100341797,-3723.2600097656,192.47300720215,0,0,0,0,0,0,0,0,0,139,2375,0,0,0,0,0,0
"[DEPRECATED] Crown Guard Tower","Alliance, Progressing",1773,1853.1300048828,-3723.4399414062,192.30499267578,0,0,0,0,0,0,0,0,0,139,2376,0,0,0,0,0,0
"[DEPRECATED] Crown Guard Tower","Horde, Progressing",1774,1853.5400390625,-3723.4899902344,192.46299743652,0,0,0,0,0,0,0,0,0,139,2377,0,0,0,0,0,0
"[DEPRECATED] Crown Guard Tower",Alliance,1775,1853.4699707031,-3723.3798828125,192.46499633789,0,0,0,0,0,0,0,0,0,139,2378,0,0,0,0,0,0
"[DEPRECATED] Crown Guard Tower",Horde,1776,1853.5100097656,-3723.4699707031,192.45799255371,0,0,0,0,0,0,0,0,0,139,2379,0,0,0,0,0,0
"[DEPRECATED] Plaguewood Tower","Alliance, Progressing",1777,2967.4499511719,-3034.8701171875,149.88600158691,0,0,0,0,0,0,0,0,0,139,2368,0,0,0,0,0,0
"Wrathscale Point",,1779,-4959.9599609375,-11815.900390625,12.88889980316,0,0,0,516,0,0,0,0,530,3570,0,0,0,0,0,0,7
"Bristlelimb Village",,1780,-4588.5,-11603.5,17.76440048218,0,0,0,516,0,0,0,0,530,3571,0,0,0,0,0,0,7
"Pod Cluster",,1781,-4414.1801757812,-11970.799804688,24.26630020142,0,0,0,516,0,0,0,0,530,3567,0,0,0,0,0,0,7
"Pod Wreckage",,1782,-4464.580078125,-12661,17.82699966431,0,0,0,516,0,0,0,0,530,3568,0,0,0,0,0,0,7
"Geezle's Camp",,1783,-4583.1401367188,-12879.799804688,9.43614959717,0,0,0,16,0,0,0,0,530,3577,0,0,0,0,0,0,7
"Azure Watch",,1784,-4179.4702148438,-12501.5,50.06349945068,0,0,0,517,0,0,0,0,530,3576,0,0,0,0,0,3,7
"The Exodar",,1785,-4007.3100585938,-11873.599609375,-0.55028700829,0,0,0,541,0,0,0,0,530,3557,0,0,0,0,0,3,46
"Valaar's Berth",,1786,-4257.0400390625,-11424.700195312,17.45359992981,0,0,0,516,0,0,0,0,530,3574,0,0,0,0,0,0,7
"Silting Shore",,1787,-3390.3100585938,-11887,-0.81603002548,0,0,0,516,0,0,0,0,530,3575,0,0,0,0,0,0,7
"Stillpine Hold",,1788,-3354.1201171875,-12348.400390625,24.2001991272,0,0,0,516,0,0,0,0,530,3572,0,0,0,0,0,0,7
"Menagerie Wreckage",,1789,-3300.9099121094,-12730.900390625,21.15119934082,0,0,0,516,0,0,0,0,530,3578,0,0,0,0,0,0,7
"The Sacred Grove",,1790,-3811.6398925781,-13374.700195312,79.8343963623,0,0,0,516,0,0,0,0,530,3561,0,0,0,0,0,0,7
"Wildwind Peak",,1791,-3768.7299804688,-11465.400390625,314.5,0,0,0,516,0,0,0,0,530,3580,0,0,0,0,0,0,7
Emberglade,,1792,-3284.4299316406,-12901,12.11270046234,0,0,0,516,0,0,0,0,530,3564,0,0,0,0,0,0,7
"Odesyus' Landing",,1793,-4694.5200195312,-12411.200195312,11.8779001236,0,0,0,516,0,0,0,0,530,3573,0,0,0,0,0,0,7
"Traitor's Cove",,1794,-5081.7797851562,-11265.099609375,-0.47104099393,0,0,0,516,0,0,0,0,530,3579,0,0,0,0,0,0,7
"Crash Site",,1795,-4145.2700195312,-13739.400390625,124.39399719238,0,0,0,516,0,0,0,0,530,3526,0,0,0,0,0,0,5
"Shadow Ridge",,1796,-4537.330078125,-13338,93.35949707031,0,0,0,516,0,0,0,0,530,3530,0,0,0,0,0,0,7
"Silverline Lake",,1797,-4386.8500976562,-13595.099609375,31.89660072327,0,0,0,516,0,0,0,0,530,3528,0,0,0,0,0,0,7
"Nestlewood Thicket",,1798,-4397.990234375,-13805.5,56.52890014648,0,0,0,516,0,0,0,0,530,3529,0,0,0,0,0,0,7
"Ammen Fields",,1799,-4164.9599609375,-13487.200195312,45.56980133057,0,0,0,516,0,0,0,0,530,3560,0,0,0,0,0,0,7
"Moonwing Den",,1800,-5065.1801757812,-11067.799804688,27.14119911194,0,0,0,516,0,0,0,0,530,3566,0,0,0,0,0,0,7
"Tide's Hollow",,1801,-4871.509765625,-11598,7.00633001328,0,0,0,516,0,0,0,0,530,3569,0,0,0,0,0,0,7
"Suncrown Village",,1802,7988.7099609375,-7299.7001953125,143.11500549316,0,0,0,516,0,0,0,0,530,3489,0,0,0,0,0,0,7
Zeb'Sora,,1803,8014.5698242188,-7793.080078125,166.95500183106,0,0,0,516,0,0,0,0,530,3512,0,0,0,0,0,0,7
"Dawnstar Spire",,1804,7828.2998046875,-7844.0498046875,169.19000244141,0,0,0,516,0,0,0,0,530,3495,0,0,0,0,0,0,7
"Farstrider Enclave",,1805,7543.669921875,-7665.41015625,151.28500366211,0,0,0,516,0,0,0,0,530,3496,0,0,0,0,0,0,7
Zeb'Tela,,1806,7371.75,-7805.6000976562,148.73899841309,0,0,0,516,0,0,0,0,530,3516,0,0,0,0,0,0,7
"Sanctum of the Sun",,1807,7186.5400390625,-7125.7099609375,83.74490356445,0,0,0,516,0,0,0,0,530,3493,0,0,0,0,0,0,7
An'telas,,1808,7451.7998046875,-7290.9702148438,95.39859771729,0,0,0,516,0,0,0,0,530,3498,0,0,0,0,0,0,7
"Amani Catacombs",,1809,7638.25,-7310.509765625,155.01300048828,0,0,0,516,0,0,0,0,530,3510,0,0,0,0,0,0,7
